index,i_w_blo_weg,o_w_blo_power,o_w_blo_voltage,i_w_bhl_weg,o_w_bhl_power,o_w_bhl_voltage,i_w_bhr_weg,o_w_bhr_power,o_w_bhr_voltage,i_w_bru_weg,o_w_bru_power,o_w_bru_voltage,i_w_hr_weg,o_w_hr_power,o_w_hr_voltage,i_w_hl_weg,o_w_hl_power,o_w_hl_voltage,labels
12371,-105,0,0,0,29,1,-1291,0,0,184,26600,57,0,10028,26,0,7408,24,0
13667,-106,0,0,0,0,0,-1260,0,0,273,21603,56,0,6648,26,0,11094,26,0
7455,-107,0,0,0,60,1,-1252,0,0,150,23870,56,0,5972,26,0,7720,26,0
1269,35,12972,47,-186,21888,57,477,0,0,573,0,0,-833,9716,26,-833,18156,27,0
865,-110,0,1,0,73,1,-1269,0,0,308,25200,56,0,7246,26,0,7048,24,0
21322,511,22960,56,877,0,0,476,0,0,574,0,0,-833,8442,26,-833,7844,26,0
4943,8,0,0,-427,22495,55,-94,18535,55,574,45,1,0,11593,26,0,12212,26,0
2254,7,0,0,-547,24,0,-586,19712,56,573,0,0,0,26194,29,0,5440,24,0
19172,8,17,1,-321,76,1,478,0,1,574,0,0,-55,16894,159,-52,25750,162,0
16756,8,0,0,-403,27742,56,-91,22578,52,573,14,0,0,10486,27,0,11822,26,1
20823,355,21175,55,878,0,0,477,0,0,573,25,1,-833,7896,26,-833,9976,27,0
10349,103,20680,56,808,19432,56,479,0,0,573,0,0,-833,3784,24,-833,29573,31,1
7941,-104,0,0,0,0,0,-1292,0,0,124,25926,58,0,9190,27,0,7720,24,0
610,567,11590,39,878,24,1,478,0,0,574,0,0,-833,4840,24,-833,6648,26,0
4652,222,23427,57,-3,10650,31,478,0,0,573,0,0,-833,8312,26,-833,10886,27,0
21668,8,0,0,-546,0,0,-815,15912,51,-153,20736,54,0,14158,27,0,3664,27,0
15887,-104,0,0,0,0,0,126,19494,54,573,18,1,-833,21433,29,-833,21955,29,0
5920,8,0,0,-301,24567,57,0,0,0,574,0,0,0,6908,24,0,12212,27,0
14023,-106,19,1,302,24624,57,477,190,1,579,3,1,-833,8884,26,-833,22593,29,1
7149,7,0,0,-546,0,1,-276,21168,56,573,0,1,0,20302,29,0,8080,24,0
13649,8,0,0,-547,0,0,-874,0,0,-578,20048,56,0,2992,24,0,5008,26,1
10636,7,180,2,-296,15250,50,477,0,0,573,0,1,-830,6688,47,-829,6804,44,1
22459,-107,0,0,0,25,1,217,20952,55,568,2185,20,0,16909,27,0,7408,26,0
21522,-107,14,1,326,23432,58,477,33,1,573,0,0,-824,10366,26,-833,23202,31,1
5582,66,22857,57,771,19818,54,477,0,0,579,0,0,-833,4096,24,-833,25841,29,0
21274,-109,39,1,192,24567,57,455,9945,44,574,0,0,-833,11620,26,-817,14428,29,1
5061,-106,0,0,76,20680,55,340,20680,56,572,12,1,-833,10626,26,-833,18678,29,0
22757,-103,0,0,472,22230,56,477,0,0,579,0,1,-833,10782,26,-833,31092,31,0
9616,369,26505,57,878,74,1,477,0,0,574,0,0,-833,5080,26,-833,10594,27,0
8045,400,19264,56,877,198,2,477,0,0,573,9,1,-833,8182,24,-833,4120,26,0
17047,8,0,0,-547,3,1,-874,134,2,-406,19600,55,0,7090,27,0,5440,23,0
8387,8,0,0,-547,46,1,-496,21728,56,573,0,0,0,22883,29,0,6736,24,0
14630,202,22120,56,877,380,4,477,0,0,573,0,0,-833,4600,26,-833,26659,31,1
19548,-106,0,0,0,0,0,76,19635,56,573,0,0,-833,23347,29,-833,22100,29,0
9312,-107,0,0,0,0,0,-1272,0,0,200,24080,56,0,7168,26,0,11094,24,0
2777,-108,0,0,144,19818,52,409,16952,52,573,0,0,-833,10444,26,-833,14428,27,0
13668,-106,0,0,0,0,0,0,1968,13,350,24304,56,0,6648,26,0,11094,26,0
19500,-106,0,0,0,0,0,-1272,0,0,7,20634,57,0,10162,26,0,8392,24,0
19386,414,20832,55,877,0,0,477,0,0,574,0,0,-833,9352,27,-833,11674,27,0
23586,8,0,0,-235,24282,57,479,0,0,573,0,0,0,6648,26,0,12576,26,0
7190,7,0,0,-546,0,0,-873,0,0,-476,21831,57,0,3304,24,0,5008,26,0
13732,-106,0,1,381,21340,55,477,86,1,578,0,0,-833,9430,26,-833,28395,31,0
5574,-106,0,0,610,24900,60,477,0,0,579,0,0,-833,3616,24,-833,30937,31,0
6136,9,90,1,-282,20460,54,477,0,0,574,0,0,-833,32039,23,-833,7584,24,0
10554,-107,0,0,292,25260,60,477,0,1,573,0,0,-833,8624,26,-833,21636,29,1
5248,-110,0,0,0,0,0,-1263,0,0,35,22356,54,0,5680,26,0,7408,23,0
3982,7,0,0,-546,81,1,-476,19376,57,573,4,0,0,23492,29,0,6736,23,0
11086,9,0,0,-545,228,2,-357,20570,55,578,0,0,0,21694,29,0,7720,24,1
16664,63,26163,58,768,19030,55,478,0,0,573,0,1,-833,7974,26,-833,30007,31,0
13159,-108,0,0,0,0,0,-1261,0,0,303,20748,56,0,8312,26,0,10756,26,0
2173,491,21672,56,880,0,0,478,0,0,573,0,0,-833,8780,26,-833,9378,27,0
21988,-104,0,0,0,0,0,392,0,0,573,0,0,-832,1273,26,-832,3682,26,1
8719,-106,0,0,373,26505,56,477,0,0,574,22,1,-833,9716,26,-833,27682,31,0
7453,-107,0,0,0,63,1,-1252,0,0,71,21228,58,0,5972,26,0,8080,24,0
15554,8,0,0,-546,0,0,-643,16218,52,0,148,3,0,22970,29,0,3848,23,1
5198,9,0,0,-546,166,3,-312,22935,55,572,27,0,0,19780,27,0,10366,24,0
17794,-108,0,0,0,0,0,-1273,0,0,-5,32674,61,0,9560,26,0,8080,26,0
13211,-108,0,0,0,0,0,215,20405,55,574,0,0,-833,14833,29,-833,16507,29,1
11672,-104,9,1,497,22515,57,477,54,0,573,0,0,-833,6570,24,-833,29108,31,1
21492,-107,0,0,0,47,1,392,0,0,573,22,1,-729,16722,257,-732,14464,261,0
15996,8,0,0,-321,333,3,477,0,0,573,25,1,-446,1752,451,-440,32660,438,1
22670,8,0,0,-545,0,0,-873,0,0,-602,16952,52,0,5322,26,0,2974,24,0
22168,9,0,0,-546,0,0,-875,27,1,-294,23712,58,0,9040,26,0,4528,24,0
3810,-106,0,0,0,43,1,316,20496,56,573,134,2,0,23347,29,0,7048,24,0
19294,-106,0,0,0,0,1,390,468,4,574,0,0,-446,21784,473,-450,14092,473,0
10080,7,0,0,-547,23,1,-701,20952,54,-41,28557,58,0,22071,29,0,5872,21,1
12489,615,2520,13,878,0,0,477,0,0,573,0,0,-833,7376,24,-833,8286,26,1
18266,10,0,0,-547,0,0,-874,6,0,-426,25760,56,0,6830,26,0,5008,24,0
5544,-106,0,0,0,0,1,172,23240,56,579,0,0,-833,20456,29,-833,25093,27,1
15682,71,16779,51,775,18090,55,477,0,0,574,15,1,-833,6778,26,-833,30627,31,0
11865,-106,0,0,0,79,1,83,18810,55,443,18480,55,0,11593,27,0,11094,24,0
15520,8,0,0,-506,21450,55,-174,19085,56,572,6,1,0,13807,27,0,12212,24,1
10402,38,16575,51,-184,19250,55,479,0,0,573,9,1,-833,9638,26,-833,14563,27,1
18647,581,20852,51,878,0,0,478,0,0,573,12,1,-833,7974,26,-833,9730,27,0
18803,-103,0,0,0,43,1,393,120,2,573,0,0,-598,10717,379,-603,21776,387,0
17654,365,28314,55,878,0,0,478,0,0,573,0,0,-833,7168,26,-833,10594,27,1
8746,220,27132,57,876,480,4,477,0,0,574,28,1,-833,4600,26,-833,24830,29,0
1385,-105,0,0,0,0,0,390,122,1,581,46,1,-587,16345,386,-592,6032,391,0
18750,8,0,0,-547,0,0,-874,71,2,-385,23374,58,0,6050,26,0,8156,26,0
9037,8,0,0,-546,297,2,-279,21448,57,573,44,1,0,21143,29,0,11484,24,1
13096,7,0,0,-545,704,8,-242,21945,55,573,0,0,0,20070,29,0,8080,24,1
298,-108,0,0,0,20,1,64,26505,57,581,0,0,-833,22738,27,-833,22100,29,0
8636,9,0,0,-545,0,0,-874,0,0,-592,29524,62,0,4854,26,0,5008,24,1
22222,-102,0,0,0,22,0,366,13662,46,573,126,2,-1,10219,73,-1,32694,75,0
19021,-106,0,0,0,30,1,-1266,0,0,243,20900,55,0,8754,27,0,11094,26,0
3868,12,12104,34,708,20790,55,479,0,0,573,0,0,-833,3784,24,-833,30782,31,0
21002,-105,0,0,0,0,0,390,135,1,573,0,0,-488,20816,461,-477,1328,464,1
2078,-107,0,0,0,0,0,358,18616,52,573,0,0,0,9972,44,0,3950,42,0
15030,7,0,0,-545,0,0,-874,0,0,-477,30218,60,0,2392,24,0,5440,23,1
15676,-108,0,0,615,20552,56,477,0,0,574,14,1,-833,6570,24,-833,31557,31,0
14210,-106,0,0,0,54,1,-1267,0,0,132,22736,57,0,9300,27,0,7720,24,1
23266,224,19352,56,877,252,2,477,0,0,573,0,0,-833,7376,26,-833,21027,31,1
15217,9,0,0,-275,21384,55,479,0,0,574,0,0,0,6648,26,0,12212,24,0
2538,-107,0,0,0,0,0,-1261,0,0,97,20776,56,0,4168,26,0,10366,26,0
16579,-106,0,0,0,0,0,-1258,0,0,176,25144,56,0,3376,26,0,11094,26,0
16396,-105,0,0,318,24070,58,478,104,1,579,0,0,-833,8624,24,-833,18370,31,0
7363,8,0,0,-323,68,1,477,18,1,573,0,0,-90,11305,220,-87,27609,218,0
6637,8,78,2,-322,0,0,477,0,0,574,0,0,-52,28176,147,-49,26936,152,0
7499,-107,0,0,0,60,1,126,19936,56,573,0,0,-833,21259,29,-833,21201,29,0
13483,-104,0,0,528,27645,58,478,0,0,573,0,0,-833,3856,24,-833,30782,32,0
9010,8,8,1,-68,23100,56,477,0,0,573,76,2,0,3970,26,0,11094,24,1
22505,-107,0,0,303,23883,57,477,0,0,574,0,0,-833,10964,26,-833,22303,29,0
6554,-107,0,0,513,22624,56,478,45,1,574,0,0,-833,9118,26,-833,544,32,0
10771,-105,17,1,0,31,1,392,86,2,573,0,0,-816,20876,118,-817,2098,113,0
16132,-108,0,0,0,0,0,68,21560,56,574,0,1,-833,22158,29,-833,22390,29,0
4655,141,19690,55,-80,19525,55,478,0,0,573,0,0,-833,8234,26,-833,13213,29,0
321,-108,0,0,268,27724,57,477,97,1,581,0,0,-833,10158,26,-833,20070,29,0
7136,7,0,0,-293,24128,58,476,0,0,573,0,0,0,6388,26,0,12212,26,0
17756,8,0,0,-546,0,0,-579,18144,54,573,0,0,0,26411,31,0,8624,26,0
11985,307,22275,55,877,9,1,477,0,0,573,29,1,-833,7636,26,-833,10886,27,1
2655,610,12672,34,878,22,1,477,0,0,573,0,0,-833,8520,26,-833,9406,27,0
12143,-106,0,0,0,0,1,391,20,1,573,82,1,-727,25221,271,-730,26806,261,0
13722,-106,0,0,224,26760,60,474,1054,17,578,0,1,-833,10366,26,-833,14914,29,0
887,-110,36,0,0,73,2,390,488,4,573,97,1,-458,32472,483,-462,15680,476,0
5003,-106,0,0,0,46,0,-1265,0,0,50,24339,58,0,8390,24,0,7720,24,0
19923,8,0,0,-220,22736,56,477,0,0,572,0,0,0,5634,26,0,8440,26,0
21707,-105,0,0,0,0,1,-1275,0,0,285,23464,56,0,8312,26,0,11094,24,0
17311,-105,0,0,0,282,2,-1275,0,0,134,28420,58,0,10548,27,0,11094,26,0
245,-108,0,0,0,25,1,-1256,0,0,-19,8720,39,0,5972,26,0,10756,26,0
14759,8,0,0,-545,0,0,-873,79,1,-389,24766,58,0,3064,26,0,5440,24,1
8208,-107,0,0,0,0,0,241,19690,56,572,684,6,0,24613,29,0,11484,21,0
16528,8,0,0,-547,66,1,-490,20552,56,579,0,0,0,27279,31,0,9092,23,0
5984,-107,0,0,0,36,1,-1290,0,0,91,27246,56,0,6986,26,0,7408,24,0
2364,-108,0,0,353,25578,58,477,243,2,573,0,0,-833,8624,26,-833,23202,29,0
16514,8,0,0,-507,27099,56,-173,21282,51,579,0,0,0,13969,27,0,11822,24,1
1162,-105,0,0,0,0,0,391,18,0,573,0,0,-799,19490,164,-801,26324,157,0
18292,-104,0,0,0,0,0,-1253,0,0,290,21660,57,0,6856,26,0,11094,24,0
288,-108,0,0,0,19,1,391,297,3,581,0,0,-500,10640,443,-506,29276,446,0
13651,8,0,0,-547,0,0,-874,0,0,-578,20048,56,0,2992,24,0,5008,26,1
18752,8,0,0,-547,0,0,-874,71,2,-385,23374,58,0,6050,26,0,8156,26,0
10069,7,0,0,-547,132,1,-463,24302,57,574,0,0,0,23405,29,0,6328,24,1
10681,7,0,0,-547,0,0,-384,19224,55,573,14,0,0,26442,29,0,6328,24,1
12451,3,5852,20,688,21450,55,477,0,0,573,0,0,-833,8234,26,-833,31092,31,0
19955,8,0,0,-547,148,2,-592,21392,56,572,0,0,0,22738,29,0,3434,23,0
8682,-106,0,0,0,0,0,391,438,3,574,174,2,-214,27771,432,-218,21617,412,0
1171,-105,0,0,0,0,0,70,19305,56,573,0,0,-833,19801,29,-833,21955,29,0
22091,61,18480,54,-161,18306,54,477,0,0,573,0,0,-833,10106,26,-833,14995,27,0
10375,586,18865,49,878,0,0,479,0,0,573,6,1,-833,5584,26,-833,8962,26,1
22695,-103,0,0,0,0,0,76,15548,51,441,17732,52,0,11593,26,0,7048,26,0
6793,-109,0,0,521,22456,56,478,31,1,604,0,0,-833,8884,26,-833,30937,32,0
22442,-107,0,0,0,27,1,-1277,0,0,182,23520,56,0,10028,26,0,8080,24,0
18244,10,0,0,-547,0,0,-614,16995,55,573,0,1,0,22825,31,0,5440,24,0
278,-108,0,0,0,20,1,270,18792,55,581,83,1,0,17695,29,0,7048,24,0
19273,-106,0,0,0,34,1,25,18975,56,385,19548,52,0,8572,26,0,11094,24,0
15947,418,20664,56,878,90,1,477,0,0,573,14,1,-833,7636,26,-833,7038,27,0
20263,-106,0,0,0,13,0,361,16848,52,572,378,3,0,21912,52,0,12778,50,0
3122,-107,0,0,0,0,1,11,18330,47,369,23968,56,0,6310,26,0,7096,23,0
8580,9,0,0,-329,21560,56,-2,9540,30,578,0,0,0,7732,26,0,12212,26,1
17696,21,7884,35,-204,19855,55,478,0,0,573,0,1,-833,9300,26,-833,18533,29,0
17417,477,19525,55,877,0,1,477,0,0,572,0,0,-833,8234,24,-833,7038,26,0
8340,8,132,2,-321,124,1,477,0,0,573,0,0,-509,23812,437,-601,32872,526,1
3407,-106,0,0,532,0,0,478,0,0,579,0,0,-833,0,0,-833,0,0,1
15476,8,49,1,-322,399,3,476,27,1,572,6,1,-507,13354,437,-501,8774,435,0
13862,9,0,0,-547,0,0,-379,19140,54,578,3,1,0,26659,29,0,10366,24,1
21053,38,18921,52,742,19305,55,478,0,0,573,0,0,-833,4288,26,-833,25406,31,0
13129,7,0,0,-546,0,0,-872,178,2,-291,21450,55,0,8962,27,0,5008,24,1
932,-108,0,0,0,49,1,-1255,0,0,-3,27202,57,0,5842,24,0,7408,24,0
692,9,0,0,-546,285,3,-343,20552,56,574,0,0,0,20621,29,0,7048,24,0
19382,566,22736,56,877,0,0,477,0,0,574,0,0,-833,9092,26,-833,8962,26,0
6365,269,24365,55,878,0,0,478,0,0,574,0,0,-833,7974,26,-833,12565,27,0
18294,-104,0,0,0,0,1,13,20350,51,372,21395,56,0,6856,26,0,7408,26,0
9022,8,0,0,-303,20304,54,0,0,0,573,44,1,0,5972,26,0,12576,26,1
10274,11,0,0,-547,0,0,-873,103,1,-345,21489,57,0,11539,27,0,5440,24,1
23006,-104,0,0,626,21660,56,476,0,0,578,0,0,-833,7116,26,-833,31557,31,0
16429,321,22743,57,879,0,0,478,0,0,579,0,0,-833,8442,26,-833,12781,27,0
9142,-106,8,1,7,17501,44,268,22401,57,573,0,0,-833,14509,27,-833,19693,29,0
7109,8,288,2,-272,21945,56,476,0,0,573,0,0,-833,7896,24,-833,19925,29,0
8976,338,20048,56,877,0,0,477,0,0,573,38,1,-833,7376,24,-833,10782,26,1
4320,-106,0,0,0,0,0,106,19818,54,574,0,0,-833,22361,29,-833,21201,29,0
2966,-107,0,0,0,0,0,-1255,0,0,106,24528,56,0,5764,24,0,10756,24,0
3970,7,0,0,-494,22400,57,-161,19305,54,573,0,0,0,13213,27,0,11822,26,0
4927,8,0,0,-31,26474,62,477,0,0,574,49,1,0,3918,26,0,9586,26,0
19279,-106,3,0,0,38,1,181,22176,56,541,22842,54,0,13321,27,0,7408,26,0
14617,0,90,3,660,18356,54,477,0,0,573,0,0,-833,6830,26,-833,544,31,1
13972,-106,0,0,0,108,2,390,572,3,579,104,2,-206,24748,422,-210,32004,414,1
3093,443,0,0,877,0,0,476,0,0,573,0,0,-833,0,0,-833,0,0,1
12749,453,24998,57,877,114,2,478,0,0,573,0,0,-833,8182,27,-833,6232,26,1
18581,-105,0,0,46,20735,55,310,20034,54,573,9,1,-833,10834,27,-833,19142,29,0
15791,8,0,0,-547,98,2,-401,19085,56,574,25,1,0,26442,29,0,6736,26,0
12516,165,22736,57,-57,19332,54,477,0,0,573,0,0,-833,7636,26,-833,13213,27,1
3983,7,0,0,-546,81,1,-476,19376,57,573,4,0,0,23492,29,0,6736,23,0
1405,-105,0,0,51,20292,57,316,21780,55,581,0,0,-833,14104,26,-833,15130,27,0
6125,97,18684,55,-126,18460,52,477,0,0,574,0,0,-833,9118,26,-833,17576,27,0
1095,8,0,0,-322,28,1,477,0,0,573,0,0,-67,23508,177,-64,28908,180,0
17354,-105,0,0,0,188,2,36,19323,56,572,0,0,-833,29015,31,-833,26504,31,0
15973,283,19360,55,878,0,0,477,0,0,573,20,1,-833,9638,26,-833,12646,27,0
2844,386,20790,55,877,0,0,477,0,0,573,0,0,-833,9118,26,-833,9950,26,0
4816,-106,0,0,22,24128,58,287,19764,54,574,0,0,-833,11380,26,-833,16426,27,0
16474,8,750,6,-246,19600,57,478,0,0,579,0,0,-833,11755,27,-833,19432,27,0
5957,8,0,0,-547,0,0,-830,16068,52,-168,21945,57,0,14563,27,0,4576,24,0
21195,8,0,0,-546,0,0,-873,0,0,-537,21340,54,0,5504,26,0,5008,24,0
19134,579,20706,51,878,12,1,478,0,1,574,0,0,-833,7636,24,-833,9973,27,0
13375,12,0,0,-547,0,0,-803,19488,56,-143,24852,57,0,14995,27,0,8624,24,1
21246,-109,31,1,0,0,0,391,93,1,574,0,0,-496,5412,451,-502,3072,448,0
18174,249,21448,56,0,0,0,477,0,0,573,0,0,-833,10106,27,-833,12025,27,0
21551,251,23712,56,876,100,1,477,0,0,573,0,0,-1032,8234,26,-833,20215,29,1
18444,7,0,0,0,102,2,476,29,1,572,28,1,0,10432,27,0,13876,27,0
13180,-108,0,0,0,0,0,391,1332,8,574,9,1,-93,28350,299,-96,4796,315,0
12206,22,17415,46,723,16952,52,477,0,0,573,0,0,-833,6570,26,-833,30937,31,1
18287,-104,0,0,0,0,0,-1253,0,0,212,20240,54,0,6986,26,0,7720,24,0
14408,8,0,0,-361,24472,56,-29,18810,55,574,0,0,0,7090,26,0,12576,26,1
4687,8,0,0,-190,25137,57,478,0,0,573,0,0,0,5036,24,0,8080,26,0
4923,8,0,0,-321,0,0,477,0,0,574,49,1,0,24737,32,0,30844,31,0
15834,-104,0,0,0,0,0,-1257,0,0,-15,29008,57,0,9560,27,0,11094,26,0
6786,-109,0,0,364,27075,57,478,68,2,604,0,0,-833,9638,26,-833,24304,29,0
5878,251,22330,55,0,0,0,477,2,0,574,0,0,-833,7428,26,-833,12565,27,0
9549,-105,0,0,0,36,1,391,300,3,574,0,0,-565,22720,412,-570,24442,404,0
16460,291,21896,56,879,0,0,478,0,0,579,0,0,-833,10106,26,-833,12565,27,0
2346,-108,0,0,0,35,1,227,19320,55,573,6,1,-833,13807,26,-833,16426,27,0
8431,-106,0,0,0,0,0,-1270,0,0,116,22356,54,0,8754,27,0,11094,24,0
4587,-108,15,1,401,25636,58,478,13,1,573,0,0,-833,8624,26,-833,29449,31,0
20790,-106,0,0,282,22794,57,477,184,2,573,15,1,-833,9976,26,-833,20882,29,0
14598,-106,0,0,189,24852,58,453,11250,45,573,0,0,-833,9976,26,-833,15346,27,1
23203,-105,0,0,0,55,1,391,178,2,573,0,0,-582,7936,391,-586,31469,392,0
19026,-106,0,0,0,0,0,-1266,0,0,321,23520,57,0,8754,26,0,7720,26,0
8379,8,0,0,-547,237,3,-340,20405,55,573,0,0,0,21143,29,0,10756,26,0
21398,14,0,0,-455,23352,56,-124,16254,51,574,0,0,0,10756,27,0,11822,26,0
17938,121,20515,56,-101,19140,55,477,0,0,579,0,0,-833,10918,26,-833,13537,29,0
21600,8,232,2,-256,23184,56,477,0,0,573,3,0,-833,7974,26,-833,20824,29,0
6198,9,0,0,-547,0,0,-758,19415,55,-98,24192,56,0,19635,27,0,4528,24,0
13098,7,0,0,-545,704,8,-242,21945,55,573,0,0,0,20070,29,0,8080,24,1
14457,8,0,0,-545,0,1,-874,156,2,-389,23016,57,0,6050,26,0,5440,23,1
15180,201,21670,56,-22,22064,56,479,0,0,574,0,0,-833,9092,26,-833,12565,27,0
6402,7,0,0,-136,24136,55,478,0,0,574,0,0,0,4854,26,0,10756,26,0
5696,8,0,0,-545,0,0,-466,24624,57,579,0,1,0,23724,29,0,10028,23,0
2942,-109,0,0,0,33,0,161,17118,54,574,0,0,0,16804,29,-833,16507,29,1
7382,8,0,0,-280,24852,57,477,20,1,573,0,0,0,6128,26,0,8752,24,0
23313,75,12663,54,-145,18954,54,477,0,0,573,0,0,-833,9352,26,-833,17576,29,1
18005,9,0,0,-545,0,0,-654,20328,55,-1,6424,22,0,22303,29,0,8624,23,0
13835,9,0,1,-85,24528,56,477,0,0,578,2,1,0,4126,26,0,11094,24,1
5579,4,7272,24,692,18954,55,477,0,0,579,0,0,-833,3856,24,-833,30627,29,0
10339,0,0,0,651,20088,55,479,0,0,573,0,0,-833,3856,24,-833,26392,32,1
9994,236,26448,57,878,264,2,477,0,0,574,0,0,-833,3784,24,-833,21491,29,0
7906,8,0,0,-547,0,0,-647,21010,55,0,2076,13,0,22970,31,0,4262,24,0
19913,8,0,0,0,2035,11,477,0,0,572,0,0,0,1096,26,0,10678,24,0
19218,8,0,0,-546,24,1,-590,19008,52,574,0,0,0,26287,31,0,5440,26,0
1049,572,13760,40,878,0,1,477,0,0,573,0,0,-833,6908,24,-833,7038,26,0
6783,-109,0,0,290,24136,56,478,156,1,604,0,0,-833,10366,26,-833,21491,29,0
12663,-106,38,1,0,0,0,9,4168,57,573,0,0,-833,224,31,-833,25574,31,0
19399,105,18645,55,-115,18198,55,477,0,0,574,0,0,-833,10106,26,-833,14104,27,0
1610,330,20944,56,878,0,0,476,0,0,574,0,1,-833,9430,26,-833,10782,26,0
2416,493,21006,54,877,0,0,477,6,1,573,7,1,-833,5152,26,-833,9820,26,0
2018,7,0,0,-205,23352,56,476,0,0,574,0,0,0,2200,24,0,12628,24,0
2972,-107,0,0,0,0,0,-1255,0,0,261,24852,57,0,5842,26,0,10366,26,0
12318,8,0,0,-547,0,0,-408,23072,56,573,0,0,0,23405,29,0,9586,26,1
14039,8,9920,30,698,21896,56,477,0,0,579,7,1,-833,4288,26,-833,30627,31,1
13568,8,122,2,-321,105,0,478,0,0,573,0,0,-681,28613,300,-677,9600,297,1
2932,-109,0,0,0,33,1,391,0,0,574,0,0,0,22764,118,-818,7125,110,1
15407,0,0,0,642,19602,54,476,52,1,572,0,0,-833,8520,26,-833,30627,31,0
21627,8,0,0,-202,22410,55,477,0,0,573,4,1,0,5634,26,0,11874,26,0
16509,8,0,0,-428,25904,54,-94,22737,55,579,0,0,0,10366,26,0,12576,24,1
17491,7,0,0,-443,20295,55,-110,17982,52,572,0,0,0,12025,27,0,11822,26,0
13002,611,12900,31,878,24,1,477,0,0,573,0,0,-833,8780,26,-833,8832,26,0
1815,-108,0,0,0,41,1,39,19580,54,399,23155,56,0,4576,24,0,7096,24,0
14587,-106,0,0,0,67,2,217,19415,55,573,0,0,-833,15319,27,-833,20679,29,1
14449,8,0,0,-545,12,0,-873,187,11,-231,29951,61,0,12160,27,0,3848,23,1
22667,8,0,0,-545,0,0,-873,0,0,-523,24864,56,0,5244,26,0,4528,24,0
11534,8,0,1,-545,92,1,-430,21395,55,573,66,1,0,26008,29,0,7048,24,1
2124,-107,0,0,438,25648,57,478,15,1,573,0,0,-833,4408,24,-833,25116,31,0
13705,-106,0,0,0,0,0,92,20735,55,578,2,0,-833,21578,29,-833,21955,29,0
20729,-106,0,0,0,0,0,-1255,0,0,260,18356,52,0,3376,26,0,7720,26,0
23069,10,1785,14,-232,17604,51,476,0,0,578,0,0,-833,10106,26,-833,19925,29,0
18582,-105,0,0,46,20735,55,310,20034,54,573,9,1,-833,10834,27,-833,19142,29,0
17601,-107,0,1,0,30,0,159,20216,56,573,0,0,-833,19403,27,-833,21201,29,0
7702,-106,0,0,0,0,1,-1264,94,1,143,23464,56,0,7168,26,0,7408,26,0
20752,-106,0,0,0,0,0,366,13754,46,573,303,2,-1,12993,75,-88,11381,77,1
17110,-106,0,0,0,41,1,33,18753,57,574,0,0,-833,29015,31,-833,25946,31,0
18825,-103,0,0,56,21890,56,320,19992,55,573,0,0,-833,12241,27,-833,19142,29,0
9171,0,0,0,632,20130,54,477,0,0,573,0,0,-833,6830,26,-833,31092,31,0
809,-107,0,0,169,24339,56,434,20570,54,574,0,0,-833,10028,26,-833,18446,27,0
19054,-106,0,0,0,24,1,0,6030,19,574,0,0,-832,3098,34,-832,28023,31,0
18704,8,0,0,-282,18150,54,478,0,0,573,20,1,0,6128,27,0,12212,26,0
19794,-106,0,0,0,67,2,73,20919,56,572,0,0,-833,23579,31,-833,25729,31,0
4907,8,226,2,-249,21340,55,477,0,0,574,41,0,-833,9976,24,-833,16291,27,0
3723,8,0,0,-506,20185,55,-174,18370,55,573,0,0,0,13834,27,0,8080,24,0
13123,7,0,0,-546,0,0,-866,2783,22,-212,30360,60,0,12727,27,0,5008,24,1
12735,453,24998,57,877,114,2,478,0,0,573,0,0,-833,8182,27,-833,6232,26,1
3963,7,0,0,-416,20240,54,-84,17435,54,573,0,0,0,9690,27,0,12576,24,0
23339,7,0,0,-168,21280,57,477,0,0,573,0,0,0,5712,26,0,11874,24,0
2672,306,21492,55,878,0,0,477,0,0,573,0,0,-833,9118,26,-833,12106,27,0
18904,249,21006,54,0,0,0,476,0,0,573,0,0,-833,5080,26,-833,12646,29,1
9418,9,0,0,-312,4611,29,478,0,0,573,23,1,-809,4140,116,-808,2904,121,1
18149,531,20196,54,877,0,0,477,0,0,573,1,0,-833,5872,26,-833,7428,24,0
4553,-108,14,1,0,0,0,391,0,0,573,0,0,-714,25255,276,-717,27333,277,0
16992,8,0,0,-153,24080,57,477,0,0,574,44,2,0,2080,26,0,11094,26,0
6010,-107,0,0,0,33,1,281,21560,56,574,0,0,0,21926,27,0,6736,26,0
17832,-108,0,0,0,0,0,390,489,3,579,0,0,-390,17924,507,-398,26708,501,0
5738,-106,0,0,0,28,1,-1264,0,0,4,19580,56,0,7584,26,0,11094,26,0
8480,-106,0,0,534,24054,57,477,20,1,578,0,0,-833,7168,26,-833,30782,31,1
18438,7,0,0,-320,246,3,476,0,0,572,31,1,-89,31380,210,-86,1692,208,0
3165,-107,0,0,14,22165,54,277,22568,56,573,0,0,-833,11614,26,-833,19403,27,0
6764,-109,0,0,0,0,0,166,21670,55,604,0,0,-833,15346,27,-833,21201,27,0
1658,-107,0,0,0,0,0,282,19936,56,574,81,1,0,22390,29,0,6736,26,0
22696,-103,0,0,0,0,0,76,15548,51,441,17732,52,0,11593,26,0,7048,26,0
7550,255,25479,57,879,56,1,478,0,0,573,0,0,-833,7376,24,-833,15616,27,0
4267,-106,0,0,0,0,0,-1244,0,0,-26,1287,9,0,3688,26,0,7720,24,0
