index,age,workclass,fnlwgt,education,educational_num,marital_status,occupation,relationship,race,gender,capital_gain,capital_loss,hours_per_week,native_country,income
22043,26.0,Private,28856.0,Bachelors,13.0,Never-married,Tech-support,Not-in-family,White,Female,0.0,0.0,40.0,United-States,1.0
22044,19.0,Private,175652.0,11th,7.0,Never-married,Other-service,Other-relative,White,Female,0.0,0.0,15.000000000000004,United-States,0.0
22045,36.0,Private,213008.0,HS-grad,9.0,Divorced,Farming-fishing,Not-in-family,White,Male,0.0,0.0,40.0,United-States,1.0
22046,51.0,Private,196501.0,Bachelors,13.0,Divorced,Exec-managerial,Not-in-family,White,Male,14084.0,0.0,50.0,United-States,0.0
22047,63.0,Private,118798.0,HS-grad,9.0,Married-civ-spouse,Craft-repair,Husband,White,Male,99999.0,0.0,40.0,United-States,0.0
22048,51.0,Private,92463.0,HS-grad,9.0,Married-civ-spouse,Adm-clerical,Husband,White,Male,0.0,0.0,40.0,United-States,1.0
22049,20.0,State-gov,125165.0,Some-college,10.0,Never-married,Adm-clerical,Own-child,White,Female,0.0,0.0,25.0,United-States,1.0
22050,42.0,Self-emp-not-inc,103980.0,Assoc-voc,11.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,0.0,50.0,United-States,1.0
22051,25.0,Private,53903.0,Some-college,10.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,40.0,United-States,1.0
22052,40.0,Private,179735.0,Assoc-voc,11.0,Divorced,Adm-clerical,Unmarried,White,Female,0.0,0.0,50.0,United-States,0.0
22053,49.0,Private,122177.0,HS-grad,9.0,Never-married,Handlers-cleaners,Own-child,White,Male,0.0,0.0,80.0,United-States,1.0
22054,46.0,Private,188161.0,HS-grad,9.0,Separated,Machine-op-inspct,Own-child,Black,Female,0.0,0.0,40.0,United-States,1.0
22055,32.0,Self-emp-not-inc,170108.0,HS-grad,9.0,Separated,Sales,Not-in-family,White,Male,0.0,0.0,50.0,United-States,1.0
22056,28.0,Private,175262.0,Some-college,10.0,Married-civ-spouse,Handlers-cleaners,Husband,Black,Male,0.0,0.0,40.0,Mexico,1.0
22057,19.0,Private,164395.0,HS-grad,9.0,Never-married,Adm-clerical,Own-child,White,Female,0.0,0.0,25.0,United-States,1.0
22058,18.0,Private,115630.0,11th,7.0,Never-married,Adm-clerical,Own-child,Black,Male,0.0,0.0,20.0,United-States,1.0
22059,39.0,Private,178815.0,HS-grad,9.0,Never-married,Sales,Not-in-family,White,Male,0.0,0.0,55.0,United-States,1.0
22060,60.0,Self-emp-not-inc,168223.0,Bachelors,13.0,Divorced,Prof-specialty,Not-in-family,White,Female,0.0,0.0,30.0,United-States,1.0
22061,46.0,Local-gov,202560.0,Bachelors,13.0,Divorced,Prof-specialty,Not-in-family,White,Female,0.0,1408.0,40.0,United-States,1.0
22062,38.0,Private,100295.0,7th-8th,4.0,Married-civ-spouse,Machine-op-inspct,Wife,White,Female,0.0,0.0,50.0,Canada,0.0
22063,36.0,Private,172256.0,HS-grad,9.0,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0.0,0.0,44.0,United-States,0.0
22064,45.0,Private,51664.0,Some-college,10.0,Married-civ-spouse,Sales,Husband,White,Male,0.0,0.0,40.0,United-States,1.0
22065,60.0,State-gov,358893.0,Bachelors,13.0,Divorced,Prof-specialty,Not-in-family,White,Female,0.0,2339.0,40.0,United-States,1.0
22066,30.0,Private,115963.0,11th,7.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,40.0,United-States,1.0
22067,22.0,Private,333910.0,Some-college,10.0,Never-married,Tech-support,Not-in-family,White,Female,0.0,0.0,43.0,United-States,1.0
22068,23.0,Private,148948.0,Some-college,10.0,Never-married,Exec-managerial,Not-in-family,White,Male,0.0,0.0,45.0,United-States,1.0
22069,48.0,State-gov,130561.0,Some-college,10.0,Never-married,Prof-specialty,Not-in-family,Black,Female,0.0,0.0,24.0,United-States,1.0
22070,46.0,Private,428350.0,HS-grad,9.0,Married-civ-spouse,Other-service,Own-child,White,Female,0.0,0.0,15.000000000000004,United-States,0.0
22071,43.0,Private,188808.0,Masters,14.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,45.0,United-States,0.0
22072,25.0,Private,112847.0,HS-grad,9.0,Married-civ-spouse,Transport-moving,Own-child,Other,Male,0.0,0.0,40.0,United-States,1.0
22073,50.0,Private,110748.0,Some-college,10.0,Never-married,Prof-specialty,Not-in-family,White,Male,0.0,0.0,40.0,United-States,1.0
22074,61.0,Self-emp-inc,156653.0,HS-grad,9.0,Divorced,Sales,Not-in-family,White,Male,0.0,0.0,55.0,United-States,1.0
22075,35.0,Private,196491.0,Bachelors,13.0,Never-married,Sales,Not-in-family,White,Male,0.0,0.0,50.0,United-States,1.0
22076,65.0,Local-gov,254413.0,Some-college,10.0,Divorced,Exec-managerial,Not-in-family,White,Female,0.0,0.0,40.0,United-States,1.0
22077,56.0,Private,91262.0,HS-grad,9.0,Married-civ-spouse,Transport-moving,Husband,Asian-Pac-Islander,Male,0.0,0.0,45.0,United-States,1.0
22078,43.0,Self-emp-not-inc,154785.0,Bachelors,13.0,Married-civ-spouse,Machine-op-inspct,Wife,Asian-Pac-Islander,Female,0.0,0.0,80.0,Thailand,1.0
22079,55.0,Private,84231.0,HS-grad,9.0,Married-civ-spouse,Transport-moving,Husband,White,Male,0.0,0.0,50.0,United-States,1.0
22080,22.0,Private,226327.0,Some-college,10.0,Never-married,Adm-clerical,Own-child,White,Female,0.0,0.0,40.0,United-States,1.0
22081,40.0,Private,248406.0,Some-college,10.0,Divorced,Machine-op-inspct,Own-child,White,Male,0.0,0.0,32.0,United-States,0.0
22082,35.0,Private,54317.0,HS-grad,9.0,Married-civ-spouse,Farming-fishing,Husband,White,Male,0.0,1672.0,50.0,United-States,1.0
22083,20.0,Private,95918.0,9th,5.0,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0.0,0.0,40.0,United-States,1.0
22084,46.0,Local-gov,375675.0,12th,8.0,Married-civ-spouse,Other-service,Husband,White,Male,0.0,0.0,35.0,United-States,0.0
22085,43.0,Private,244172.0,HS-grad,9.0,Separated,Transport-moving,Unmarried,White,Male,0.0,0.0,40.0,Mexico,1.0
22086,39.0,Private,326342.0,11th,7.0,Married-civ-spouse,Other-service,Husband,Black,Male,2635.0,0.0,37.0,United-States,1.0
22087,34.0,Private,77271.00000000001,HS-grad,9.0,Never-married,Exec-managerial,Unmarried,White,Female,0.0,0.0,20.0,England,1.0
22088,35.0,Private,33397.0,HS-grad,9.0,Divorced,Other-service,Not-in-family,White,Female,0.0,0.0,35.0,United-States,1.0
22089,30.0,Private,446358.0,HS-grad,9.0,Never-married,Adm-clerical,Unmarried,White,Male,0.0,0.0,41.0,United-States,1.0
22090,25.0,Private,151810.0,HS-grad,9.0,Never-married,Machine-op-inspct,Not-in-family,Black,Male,0.0,0.0,28.0,United-States,1.0
22091,44.0,Private,125461.0,Masters,14.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,35.0,United-States,0.0
22092,35.0,Private,133906.0,HS-grad,9.0,Divorced,Adm-clerical,Unmarried,White,Female,0.0,0.0,40.0,United-States,1.0
22093,41.0,Private,155106.0,HS-grad,9.0,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0.0,0.0,40.0,United-States,1.0
22094,43.0,Federal-gov,203637.0,Bachelors,13.0,Married-civ-spouse,Adm-clerical,Husband,White,Male,7298.0,0.0,40.0,United-States,0.0
22095,32.0,Private,232766.0,Some-college,10.0,Never-married,Adm-clerical,Not-in-family,White,Female,0.0,0.0,40.0,United-States,1.0
22096,50.0,Private,305319.0,7th-8th,4.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,40.0,United-States,1.0
22097,20.0,Private,121023.0,Some-college,10.0,Never-married,Adm-clerical,Own-child,White,Female,0.0,0.0,15.000000000000004,United-States,1.0
22098,29.0,Private,198997.0,HS-grad,9.0,Married-civ-spouse,Adm-clerical,Wife,White,Female,0.0,0.0,20.0,United-States,1.0
22099,38.0,Private,167140.0,Prof-school,15.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,99999.0,0.0,70.0,United-States,0.0
22100,20.0,Private,38772.0,10th,6.0,Never-married,Handlers-cleaners,Unmarried,White,Male,0.0,0.0,50.0,United-States,1.0
22101,41.0,Private,253759.0,HS-grad,9.0,Never-married,Sales,Unmarried,Black,Female,0.0,0.0,40.0,United-States,1.0
22102,27.0,Private,130067.0,Some-college,10.0,Never-married,Exec-managerial,Not-in-family,White,Female,0.0,0.0,65.0,United-States,1.0
22103,37.0,Private,203828.0,9th,5.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,40.0,United-States,1.0
22104,31.0,Private,156464.0,10th,6.0,Divorced,Other-service,Not-in-family,White,Male,0.0,0.0,40.0,United-States,0.0
22105,49.0,Private,72333.0,Some-college,10.0,Divorced,Adm-clerical,Not-in-family,Asian-Pac-Islander,Female,0.0,0.0,40.0,United-States,1.0
22106,33.0,Local-gov,83671.0,Bachelors,13.0,Never-married,Prof-specialty,Not-in-family,Black,Female,0.0,0.0,50.0,United-States,1.0
22107,31.0,Private,339482.0,HS-grad,9.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,1848.0000000000005,40.0,United-States,0.0
22108,19.0,Private,91928.0,Some-college,10.0,Never-married,Other-service,Other-relative,White,Female,0.0,0.0,35.0,United-States,0.0
22109,44.0,Private,99203.0,7th-8th,4.0,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0.0,0.0,40.0,United-States,1.0
22110,31.0,Self-emp-inc,455995.0,Some-college,10.0,Never-married,Exec-managerial,Not-in-family,White,Male,0.0,0.0,65.0,United-States,0.0
22111,62.0,Private,192515.0,HS-grad,9.0,Widowed,Farming-fishing,Unmarried,White,Female,0.0,0.0,40.0,United-States,1.0
22112,65.0,Self-emp-not-inc,111483.0,Some-college,10.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,2174.0,10.0,United-States,0.0
22113,17.0,Private,221129.0,9th,5.0,Married-civ-spouse,Other-service,Husband,White,Male,0.0,0.0,40.0,United-States,1.0
22114,60.0,Private,85413.0,HS-grad,9.0,Married-civ-spouse,Transport-moving,Husband,White,Male,0.0,0.0,44.0,United-States,0.0
22115,31.0,Private,196125.0,11th,7.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,40.0,United-States,1.0
22116,29.0,Private,265638.0,Some-college,10.0,Never-married,Other-service,Unmarried,Black,Female,0.0,0.0,40.0,United-States,1.0
22117,53.0,Private,177727.0,HS-grad,9.0,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0.0,0.0,40.0,United-States,0.0
22118,44.0,Private,205822.0,Some-college,10.0,Married-civ-spouse,Sales,Husband,White,Male,0.0,0.0,40.0,United-States,0.0
22119,43.0,Private,112607.0,11th,7.0,Married-civ-spouse,Sales,Husband,White,Male,0.0,0.0,60.0,United-States,1.0
22120,40.0,Federal-gov,177595.0,Some-college,10.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,1579.0,40.0,United-States,1.0
22121,18.0,Private,183315.0,11th,7.0,Never-married,Sales,Own-child,Black,Female,0.0,0.0,10.0,United-States,1.0
22122,47.0,Private,116279.0,HS-grad,9.0,Divorced,Craft-repair,Unmarried,White,Female,0.0,0.0,43.0,United-States,1.0
22123,38.0,Federal-gov,122493.0,Bachelors,13.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,4064.0,0.0,40.0,United-States,1.0
22124,37.0,Private,215419.0,Assoc-acdm,12.0,Married-civ-spouse,Other-service,Wife,White,Female,0.0,0.0,25.0,United-States,1.0
22125,40.0,Private,310101.0,Some-college,10.0,Separated,Sales,Not-in-family,Amer-Indian-Eskimo,Female,0.0,0.0,40.0,United-States,1.0
22126,57.0,Self-emp-inc,61885.0,HS-grad,9.0,Married-civ-spouse,Prof-specialty,Husband,Black,Male,0.0,0.0,60.0,United-States,0.0
22127,43.0,Private,59107.0,HS-grad,9.0,Separated,Other-service,Not-in-family,White,Female,4101.0,0.0,40.0,United-States,1.0
22128,32.0,Private,227214.0,Bachelors,13.0,Married-civ-spouse,Prof-specialty,Husband,Other,Male,0.0,0.0,40.0,Ecuador,1.0
22129,64.0,Private,239450.0,Some-college,10.0,Married-civ-spouse,Sales,Husband,White,Male,0.0,0.0,40.0,United-States,1.0
22130,18.0,Private,118847.0,12th,8.0,Never-married,Sales,Own-child,White,Female,0.0,0.0,20.0,United-States,1.0
22131,40.0,Self-emp-not-inc,95226.0,Bachelors,13.0,Never-married,Exec-managerial,Not-in-family,White,Male,0.0,0.0,50.0,United-States,1.0
22132,23.0,Private,215395.0,HS-grad,9.0,Never-married,Machine-op-inspct,Not-in-family,White,Male,0.0,0.0,40.0,United-States,1.0
22133,45.0,Private,170600.0,Assoc-voc,11.0,Divorced,Adm-clerical,Unmarried,Black,Female,0.0,0.0,40.0,United-States,1.0
22134,45.0,Self-emp-not-inc,91044.0,Masters,14.0,Divorced,Prof-specialty,Not-in-family,White,Female,0.0,0.0,15.000000000000004,United-States,1.0
22135,27.0,Private,318639.0,10th,6.0,Never-married,Other-service,Not-in-family,White,Male,0.0,0.0,60.0,Mexico,1.0
22136,23.0,Private,160398.0,Some-college,10.0,Married-spouse-absent,Handlers-cleaners,Unmarried,White,Male,0.0,0.0,40.0,United-States,1.0
22137,58.0,Self-emp-not-inc,216824.0,HS-grad,9.0,Married-civ-spouse,Farming-fishing,Husband,Asian-Pac-Islander,Male,0.0,0.0,30.0,United-States,1.0
22138,35.0,Private,308945.0,HS-grad,9.0,Divorced,Tech-support,Unmarried,White,Female,0.0,0.0,75.0,United-States,1.0
22139,47.0,Private,30840.0,Masters,14.0,Divorced,Prof-specialty,Not-in-family,White,Male,0.0,0.0,40.0,United-States,0.0
22140,33.0,Private,99309.0,HS-grad,9.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,50.0,United-States,1.0
22141,27.0,Private,188576.0,Bachelors,13.0,Separated,Prof-specialty,Not-in-family,Asian-Pac-Islander,Male,0.0,0.0,40.0,Philippines,0.0
22142,46.0,Private,83064.0,Assoc-acdm,12.0,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0.0,0.0,40.0,United-States,0.0
22143,24.0,Private,403865.0,Some-college,10.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,56.0,United-States,1.0
22144,40.0,Private,235786.0,Some-college,10.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,44.0,United-States,0.0
22145,44.0,Private,191893.0,HS-grad,9.0,Never-married,Other-service,Own-child,White,Female,0.0,0.0,24.0,United-States,1.0
22146,31.0,Local-gov,149184.0,Bachelors,13.0,Married-civ-spouse,Protective-serv,Husband,White,Male,0.0,0.0,97.0,United-States,0.0
22147,37.0,Private,152909.0,Assoc-voc,11.0,Married-civ-spouse,Adm-clerical,Husband,White,Male,7688.0,0.0,40.0,United-States,0.0
22148,23.0,Private,435604.0,Assoc-voc,11.0,Separated,Exec-managerial,Own-child,White,Female,0.0,0.0,40.0,United-States,1.0
22149,30.0,Self-emp-inc,109282.0,Bachelors,13.0,Married-civ-spouse,Sales,Husband,White,Male,0.0,0.0,52.0,United-States,0.0
22150,31.0,Private,248178.0,Some-college,10.0,Married-civ-spouse,Other-service,Husband,Black,Male,0.0,0.0,35.0,United-States,1.0
22151,32.0,Private,209103.0,Some-college,10.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,3464.0,0.0,40.0,United-States,1.0
22152,27.0,Private,183639.0,HS-grad,9.0,Never-married,Transport-moving,Own-child,White,Male,0.0,0.0,40.0,United-States,1.0
22153,35.0,Local-gov,107233.0,HS-grad,9.0,Never-married,Adm-clerical,Unmarried,Amer-Indian-Eskimo,Male,0.0,0.0,55.0,United-States,1.0
22154,27.0,Private,175387.0,Bachelors,13.0,Never-married,Exec-managerial,Not-in-family,White,Male,0.0,1876.0,40.0,United-States,1.0
22155,33.0,Self-emp-not-inc,38223.0,HS-grad,9.0,Never-married,Farming-fishing,Own-child,White,Male,0.0,0.0,70.0,United-States,1.0
22156,34.0,Private,228873.0,Doctorate,16.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,0.0,45.0,United-States,0.0
22157,29.0,Private,202182.0,Some-college,10.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,50.0,United-States,1.0
22158,26.0,Local-gov,425092.0,Masters,14.0,Never-married,Prof-specialty,Not-in-family,White,Female,2174.0,0.0,40.0,United-States,0.0
22159,39.0,Self-emp-not-inc,152587.0,HS-grad,9.0,Never-married,Craft-repair,Own-child,White,Male,0.0,0.0,40.0,United-States,1.0
22160,37.0,Self-emp-inc,39089.0,Some-college,10.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,3103.0,0.0,50.0,United-States,0.0
22161,51.0,Private,204304.0,Some-college,10.0,Divorced,Exec-managerial,Not-in-family,White,Female,0.0,0.0,50.0,United-States,0.0
22162,40.0,Private,116103.0,Some-college,10.0,Separated,Craft-repair,Unmarried,White,Male,4934.0,0.0,47.0,United-States,0.0
22163,53.0,Private,290640.0,7th-8th,4.0,Married-civ-spouse,Craft-repair,Husband,Asian-Pac-Islander,Male,0.0,0.0,40.0,Vietnam,1.0
22164,58.0,Federal-gov,81973.0,Some-college,10.0,Married-civ-spouse,Tech-support,Husband,Asian-Pac-Islander,Male,0.0,1485.0,40.0,United-States,0.0
22165,29.0,Private,134890.0,Bachelors,13.0,Married-civ-spouse,Tech-support,Husband,White,Male,0.0,0.0,40.0,United-States,0.0
22166,33.0,Private,452924.0,HS-grad,9.0,Married-civ-spouse,Machine-op-inspct,Husband,Other,Male,0.0,0.0,40.0,Mexico,1.0
22167,57.0,Private,245193.0,Masters,14.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,60.0,United-States,0.0
22168,69.0,State-gov,34339.0,HS-grad,9.0,Married-civ-spouse,Protective-serv,Husband,White,Male,0.0,0.0,40.0,United-States,1.0
22169,20.0,Private,184756.0,Some-college,10.0,Never-married,Adm-clerical,Own-child,White,Female,0.0,0.0,12.0,United-States,1.0
22170,56.0,Private,392160.0,HS-grad,9.0,Widowed,Sales,Unmarried,White,Female,0.0,0.0,25.0,Mexico,1.0
22171,49.0,Private,168337.0,5th-6th,3.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,40.0,United-States,1.0
22172,34.0,Private,309513.0,HS-grad,9.0,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0.0,0.0,40.0,United-States,1.0
22173,70.0,Private,77219.00000000001,HS-grad,9.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,37.0,United-States,1.0
22174,44.0,Private,212888.0,Bachelors,13.0,Divorced,Exec-managerial,Unmarried,White,Female,0.0,0.0,45.0,United-States,1.0
22175,37.0,Private,361888.0,Bachelors,13.0,Never-married,Prof-specialty,Not-in-family,White,Male,10520.0,0.0,40.0,United-States,0.0
22176,58.0,Local-gov,237879.0,Bachelors,13.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,0.0,58.0,United-States,1.0
22177,42.0,Self-emp-not-inc,93099.0,Some-college,10.0,Married-civ-spouse,Prof-specialty,Own-child,White,Female,0.0,0.0,25.0,United-States,1.0
22178,41.0,Private,225193.0,HS-grad,9.0,Married-civ-spouse,Sales,Husband,White,Male,0.0,0.0,40.0,United-States,1.0
22179,28.0,Private,50814.0,HS-grad,9.0,Never-married,Adm-clerical,Not-in-family,White,Female,0.0,0.0,40.0,United-States,1.0
22180,47.0,Local-gov,123681.0,Masters,14.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,7688.0,0.0,60.0,United-States,0.0
22181,24.0,Private,249351.0,HS-grad,9.0,Married-civ-spouse,Machine-op-inspct,Wife,White,Female,0.0,0.0,40.0,United-States,1.0
22182,58.0,Self-emp-not-inc,222311.0,HS-grad,9.0,Married-civ-spouse,Other-service,Husband,White,Male,7688.0,0.0,55.0,United-States,0.0
22183,18.0,Private,301762.0,HS-grad,9.0,Never-married,Adm-clerical,Own-child,White,Female,0.0,0.0,25.0,United-States,1.0
22184,50.0,Private,195298.0,Some-college,10.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,50.0,United-States,0.0
22185,69.0,Private,541737.0,Some-college,10.0,Widowed,Adm-clerical,Not-in-family,White,Female,2050.0,0.0,24.0,United-States,1.0
22186,84.0,Private,241065.0,Masters,14.0,Never-married,Prof-specialty,Not-in-family,White,Male,0.0,0.0,66.0,United-States,1.0
22187,47.0,Private,129513.0,Bachelors,13.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,60.0,United-States,0.0
22188,19.0,Private,374262.0,12th,8.0,Never-married,Handlers-cleaners,Own-child,White,Male,0.0,0.0,20.0,United-States,1.0
22189,24.0,Private,382146.0,Some-college,10.0,Never-married,Prof-specialty,Not-in-family,Black,Male,0.0,0.0,40.0,United-States,1.0
22190,53.0,Private,30447.0,HS-grad,9.0,Divorced,Machine-op-inspct,Not-in-family,White,Male,0.0,0.0,50.0,United-States,1.0
22191,58.0,Private,49893.0,Some-college,10.0,Married-civ-spouse,Sales,Husband,White,Male,0.0,0.0,45.0,United-States,1.0
22192,22.0,Private,197387.0,Some-college,10.0,Never-married,Handlers-cleaners,Other-relative,White,Male,0.0,0.0,24.0,Mexico,1.0
22193,36.0,Self-emp-not-inc,111957.0,Some-college,10.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,52.0,United-States,1.0
22194,34.0,Private,340458.0,12th,8.0,Never-married,Adm-clerical,Unmarried,White,Female,0.0,0.0,40.0,United-States,1.0
22195,43.0,Private,185670.0,1st-4th,2.0,Widowed,Prof-specialty,Unmarried,White,Female,0.0,0.0,21.0,Mexico,1.0
22196,37.0,Private,210945.0,HS-grad,9.0,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0.0,0.0,24.0,United-States,1.0
22197,43.0,Private,350661.0,Prof-school,15.0,Separated,Tech-support,Not-in-family,White,Male,0.0,0.0,50.0,Columbia,0.0
22198,42.0,Private,190543.0,Some-college,10.0,Married-civ-spouse,Tech-support,Wife,White,Female,0.0,0.0,40.0,United-States,0.0
22199,21.0,Private,70261.0,Some-college,10.0,Never-married,Other-service,Own-child,White,Male,0.0,0.0,30.0,United-States,1.0
22200,49.0,Self-emp-not-inc,179048.0,HS-grad,9.0,Married-civ-spouse,Sales,Husband,White,Male,0.0,0.0,60.0,Greece,1.0
22201,35.0,Private,242094.0,HS-grad,9.0,Married-civ-spouse,Other-service,Other-relative,Black,Male,0.0,0.0,40.0,United-States,1.0
22202,49.0,Self-emp-not-inc,117634.0,Some-college,10.0,Widowed,Craft-repair,Unmarried,White,Female,0.0,0.0,30.0,United-States,1.0
22203,28.0,Private,82531.0,Some-college,10.0,Never-married,Other-service,Not-in-family,Black,Male,0.0,0.0,40.0,United-States,1.0
22204,51.0,Private,193374.0,1st-4th,2.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,40.0,Mexico,1.0
22205,19.0,Private,323605.0,7th-8th,4.0,Never-married,Other-service,Not-in-family,White,Male,0.0,0.0,60.0,United-States,0.0
22206,56.0,Private,371064.0,9th,5.0,Married-civ-spouse,Other-service,Husband,White,Male,0.0,0.0,40.0,United-States,1.0
22207,20.0,Private,39927.0,HS-grad,9.0,Never-married,Other-service,Not-in-family,White,Male,0.0,0.0,8.0,United-States,1.0
22208,22.0,Private,64291.999999999985,Some-college,10.0,Never-married,Adm-clerical,Own-child,White,Female,0.0,0.0,37.0,United-States,1.0
22209,33.0,Private,198660.0,HS-grad,9.0,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,99999.0,0.0,56.0,United-States,0.0
22210,22.0,Private,210165.0,Some-college,10.0,Never-married,Craft-repair,Not-in-family,White,Male,0.0,0.0,50.0,United-States,1.0
22211,68.0,Private,144137.0,Some-college,10.0,Divorced,Priv-house-serv,Other-relative,White,Female,0.0,0.0,30.0,United-States,1.0
22212,56.0,Local-gov,155657.0,Bachelors,13.0,Divorced,Exec-managerial,Unmarried,White,Female,0.0,0.0,40.0,United-States,1.0
22213,69.0,Self-emp-not-inc,107548.0,9th,5.0,Married-civ-spouse,Adm-clerical,Husband,White,Male,0.0,0.0,40.0,United-States,1.0
22214,41.0,Private,163258.0,Bachelors,13.0,Never-married,Tech-support,Not-in-family,White,Male,0.0,0.0,40.0,United-States,1.0
22215,33.0,Private,221324.0,HS-grad,9.0,Never-married,Machine-op-inspct,Unmarried,Black,Female,0.0,0.0,40.0,United-States,1.0
22216,18.0,Private,444822.0,11th,7.0,Never-married,Sales,Own-child,White,Female,0.0,0.0,8.0,Mexico,1.0
22217,17.0,Private,154398.0,11th,7.0,Never-married,Other-service,Own-child,Black,Male,0.0,0.0,16.000000000000004,Haiti,1.0
22218,31.0,Private,120672.0,11th,7.0,Divorced,Handlers-cleaners,Other-relative,Black,Male,0.0,1721.0,40.0,United-States,1.0
22219,50.0,Private,159650.0,Some-college,10.0,Married-civ-spouse,Tech-support,Husband,White,Male,0.0,0.0,60.0,United-States,0.0
22220,62.0,Private,290754.0,10th,6.0,Widowed,Handlers-cleaners,Not-in-family,White,Female,0.0,0.0,40.0,United-States,1.0
22221,41.0,Private,49654.0,HS-grad,9.0,Divorced,Adm-clerical,Unmarried,White,Female,0.0,0.0,52.0,United-States,1.0
22222,20.0,Federal-gov,147352.0,HS-grad,9.0,Never-married,Other-service,Not-in-family,White,Female,0.0,0.0,40.0,United-States,1.0
22223,23.0,Private,227943.0,Assoc-acdm,12.0,Never-married,Sales,Own-child,White,Male,0.0,0.0,30.0,United-States,1.0
22224,18.0,Private,423024.0,HS-grad,9.0,Never-married,Other-service,Not-in-family,White,Male,0.0,0.0,20.0,United-States,1.0
22225,42.0,Private,445940.0,9th,5.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,40.0,Mexico,0.0
22226,23.0,Private,230824.0,Bachelors,13.0,Never-married,Prof-specialty,Not-in-family,White,Male,0.0,0.0,40.0,United-States,1.0
22227,43.0,Private,48882.0,HS-grad,9.0,Divorced,Adm-clerical,Other-relative,White,Female,0.0,0.0,40.0,United-States,1.0
22228,47.0,Private,168195.0,HS-grad,9.0,Married-civ-spouse,Sales,Husband,White,Male,0.0,0.0,55.0,United-States,1.0
22229,53.0,Local-gov,188644.0,5th-6th,3.0,Married-civ-spouse,Other-service,Husband,White,Male,0.0,0.0,40.0,Mexico,1.0
22230,28.0,Private,136077.0,10th,6.0,Never-married,Handlers-cleaners,Not-in-family,White,Male,0.0,0.0,40.0,United-States,1.0
22231,28.0,State-gov,119793.0,Some-college,10.0,Married-civ-spouse,Protective-serv,Husband,White,Male,0.0,0.0,40.0,United-States,0.0
22232,44.0,Private,336513.0,Some-college,10.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,0.0,45.0,United-States,1.0
22233,58.0,Private,186991.0,HS-grad,9.0,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0.0,0.0,40.0,United-States,1.0
22234,26.0,Private,211435.0,HS-grad,9.0,Never-married,Machine-op-inspct,Unmarried,White,Female,0.0,0.0,40.0,United-States,1.0
22235,36.0,Self-emp-not-inc,280169.0,Some-college,10.0,Married-civ-spouse,Farming-fishing,Husband,White,Male,3456.0,0.0,8.0,United-States,1.0
22236,27.0,Private,109997.0,HS-grad,9.0,Divorced,Other-service,Not-in-family,White,Female,0.0,0.0,40.0,United-States,1.0
22237,39.0,Private,286789.0,Doctorate,16.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,45.0,United-States,0.0
