Baseline,Dataset,时间（单位 s）,传统清洗的F1值,r_edr,hybrid_distance,edr,col_avg_rmse,col_avg_f1,P_do_nothing,P_demand_clean,P_repair_all,upper_bound_dirty,upper_bound_cleaned,upper_bound_clean,upper_bound_improvement,真值使用单元格数,ML_1,ML_2,ML_3,ML_4,ML_5,ML_6
repairall,breast_cancer,N/A,1.0,1.0,0.0,1.0,0.0,1.0,0.964286,0.985714,0.985714,0.9385097636176774,0.9642754367934223,0.9642754367934223,1.0,N/A,"RF
    accuracy       : 0.992857
    f1             : 0.992830
    precision      : 0.992928
    recall         : 0.992857","LR
    accuracy       : 0.985714
    f1             : 0.985602
    precision      : 0.985994
    recall         : 0.985714","SVM
    accuracy       : 0.978571
    f1             : 0.978489
    precision      : 0.978530
    recall         : 0.978571","KNN
    accuracy       : 0.985714
    f1             : 0.985602
    precision      : 0.985994
    recall         : 0.985714","DT
    accuracy       : 0.964286
    f1             : 0.964416
    precision      : 0.964664
    recall         : 0.964286","GB
    accuracy       : 0.971429
    f1             : 0.971204
    precision      : 0.971473
    recall         : 0.971429"
simpleimputer,breast_cancer,0.07,0.02809611829944547,-2.6690140845070425,16.891673296207898,-0.16844444444444445,5.044654395240737,0.35000000000000003,0.964286,0.964286,0.985714,0.9385097636176774,0.9341932168550873,0.9642754367934223,-0.16753091344236826,0,"RF
    accuracy       : 0.992857
    f1             : 0.992883
    precision      : 0.993031
    recall         : 0.992857","LR
    accuracy       : 0.964286
    f1             : 0.963531
    precision      : 0.965986
    recall         : 0.964286","SVM
    accuracy       : 0.978571
    f1             : 0.978312
    precision      : 0.979196
    recall         : 0.978571","KNN
    accuracy       : 0.985714
    f1             : 0.985602
    precision      : 0.985994
    recall         : 0.985714","DT
    accuracy       : 0.928571
    f1             : 0.929082
    precision      : 0.930029
    recall         : 0.928571","GB
    accuracy       : 0.964286
    f1             : 0.964878
    precision      : 0.968254
    recall         : 0.964286"
uniclean,breast_cancer,24.84,0,-17.709302325581394,17.423495094139483,-0.6768888888888889,5.059318318324092,0.0,0.964286,0.964286,0.985714,0.9385097636176774,0.944224049331963,0.9642754367934223,0.22177901874750666,0,"RF
    accuracy       : 0.992857
    f1             : 0.992883
    precision      : 0.993031
    recall         : 0.992857","LR
    accuracy       : 0.964286
    f1             : 0.963531
    precision      : 0.965986
    recall         : 0.964286","SVM
    accuracy       : 0.971429
    f1             : 0.971204
    precision      : 0.971473
    recall         : 0.971429","KNN
    accuracy       : 0.985714
    f1             : 0.985602
    precision      : 0.985994
    recall         : 0.985714","DT
    accuracy       : 0.964286
    f1             : 0.964149
    precision      : 0.964132
    recall         : 0.964286","GB
    accuracy       : 1.000000
    f1             : 1.000000
    precision      : 1.000000
    recall         : 1.000000"
Demandclean_ngt,har,78818.78,0.0198391069771277,-0.881791756726541,0.2680740221323915,-1.1740486190658013,,,0.523812589595373,0.7412662382844024,0.6875855528743158,0.523812589595373,0.7412662382844024,0.6875855528743158,1.3277750144793812,0,"KMeans
    silhouette      : 0.741266","Agglomerative
    (no data)","Spectral
    (no data)",,,
Demandclean_v3,har,5979.68,0.1772642423030213,-1.7263506063947078,0.1285612255207619,-1.9820359281437123,,,0.49107,0.787569,0.700522,0.523812589595373,0.7858989943837061,0.6875855528743158,1.6003032462808902,5077,"KMeans
    silhouette      : 0.785899","Agglomerative
    silhouette     : 0.787569
    ari            : 0.835610","Spectral
    silhouette     : 0.787701
    ari            : 0.930585",,,
Demandclean_v5,har,27612.83,0.0,-10.61820652173913,0.135815339445718,-12.41711229946524,,,0.49107,0.87194,0.700522,0.523812589595373,0.8702014402178354,0.6875855528743158,2.1150551573795675,0,"KMeans
    silhouette      : 0.870201","Agglomerative
    silhouette     : 0.871940
    ari            : 0.996128","Spectral
    silhouette     : 0.366793
    ari            : 0.006216",,,
Demandclean_v6,har,27612.83,0.0,-10.61820652173913,0.135815339445718,-12.41711229946524,,,0.49107,0.87194,0.700522,0.523812589595373,0.8702014402178354,0.6875855528743158,2.1150551573795675,0,"KMeans
    silhouette      : 0.870201","Agglomerative
    silhouette     : 0.871940
    ari            : 0.996128","Spectral
    silhouette     : 0.366793
    ari            : 0.006216",,,
Demandclean_v7,har,27059.2,0.0280414525371102,-0.6427687229213946,0.2801736372018443,-0.9113520408163264,,,0.523812589595373,0.8170256150001302,0.6875855528743158,0.523812589595373,0.8170256150001302,0.6875855528743158,1.7903628262825555,0,"KMeans
    silhouette      : 0.817026","Agglomerative
    (no data)","Spectral
    (no data)",,,
Demandclean_v8,har,27899.13,0.230913551691919,-0.687422710409544,0.2183985867210614,-0.7672375655691083,,,0.523812589595373,0.6842515236394585,0.6875855528743158,0.523812589595373,0.6842515236394585,0.6875855528743158,0.9796423709499678,6318,"KMeans
    silhouette      : 0.684252","Agglomerative
    (no data)","Spectral
    (no data)",,,
activeclean,har,2.78,0.01460346937914152,1.0,5.029359782541155,0.007355442176870748,2.6239470127438977,0.012872083668543843,0.49107,0.496643,0.700522,0.5238125895953722,0.5257399681992863,0.6875855528743094,0.011768600661095134,500,"KMeans
    silhouette     : 0.525656
    ari            : 0.557388","Agglomerative
    silhouette     : 0.496643
    ari            : 0.528151","Spectral
    silhouette     : 0.404773
    ari            : 0.374452",,,
boostclean,har,6.45,0,0,5.0625563040257955,0.0,2.6326931159060982,0.0,0.49107,0.49107,0.700522,0.5238125895953722,0.5238125895953722,0.6875855528743094,0.0,70000,"KMeans
    silhouette     : 0.523464
    ari            : 0.554826","Agglomerative
    silhouette     : 0.491070
    ari            : 0.539692","Spectral
    silhouette     : 0.401310
    ari            : 0.371325",,,
ctxpipe,har,N/A,0.05797572165157728,0.08528383104654291,5.034124240235877,0.013477891156462585,2.627872114170605,0.6057240495514737,0.49107,0.450487,0.700522,0.5238125895953722,0.5269585625292262,0.6875855528743094,0.01920935465090039,0,"KMeans
    silhouette     : 0.475428
    ari            : 0.588270","Agglomerative
    silhouette     : 0.450487
    ari            : 0.514690","Spectral
    silhouette     : 0.291510
    ari            : 0.453708",,,
deleteall,har,N/A,0.009902612923934273,-5.163945578231292,8.310969074899742,-5.163945578231292,3.211176937631732,0.06753272028414344,0.49107,0.509188,0.700522,0.5238125895953722,0.5422352529271935,0.6875855528743094,0.11248903947865876,0,"KMeans
    silhouette     : 0.523204
    ari            : 0.674586","Agglomerative
    silhouette     : 0.509188
    ari            : 0.635755","Spectral
    silhouette     : 0.347156
    ari            : 0.523364",,,
donothing,har,N/A,0,0,5.0625563040257955,0.0,2.6326931159060982,0.0,0.49107,0.49107,0.700522,0.5238125895953722,0.5238125895953722,0.6875855528743094,0.0,0,"KMeans
    silhouette     : 0.523464
    ari            : 0.554826","Agglomerative
    silhouette     : 0.491070
    ari            : 0.539692","Spectral
    silhouette     : 0.401310
    ari            : 0.371325",,,
holoclean,har,2611.21,0.10167473609016589,0.17532725109083697,4.552559742476364,0.03758503401360544,2.4077708976317482,0.8599371288857841,0.49107,0.531083,0.700522,0.5238125895953722,0.5528937987091087,0.6875855528743094,0.1775702688129634,0,"KMeans
    silhouette     : 0.548301
    ari            : 0.641930","Agglomerative
    silhouette     : 0.531083
    ari            : 0.623899","Spectral
    silhouette     : 0.457776
    ari            : 0.446398",,,
horizon,har,409.31,0.0015214384508990318,-4.5905860265522325,4.197347390174996,-1.4554421768707484,1.991583837992712,0.0,0.49107,0.573914,0.700522,0.5238125895953722,0.605297539210926,0.6875855528743094,0.49754823985671576,0,"KMeans
    silhouette     : 0.608757
    ari            : 0.640024","Agglomerative
    silhouette     : 0.573914
    ari            : 0.532026","Spectral
    silhouette     : 0.530645
    ari            : 0.529198",,,
lopster,har,254.98,0.03618744795215383,-1.7080177036343518,0.2795615519537146,-1.7064200680272108,0.5868973728877686,0.8380084151472651,0.49107,0.826572,0.700522,0.5238125895953722,0.7564241548154725,0.6875855528743094,1.4203294644178694,70000,"KMeans
    silhouette     : 0.827663
    ari            : 0.977711","Agglomerative
    silhouette     : 0.826572
    ari            : 0.980483","Spectral
    silhouette     : 0.826985
    ari            : 0.980086",,,
mlimputer,har,4.05,0.09699236155315087,0.16303054343514478,4.582489543827339,0.03494897959183674,2.409575152925402,0.8539325842696629,0.49107,0.49587,0.700522,0.5238125895953722,0.5513503431958429,0.6875855528743094,0.16814590790281095,0,"KMeans
    silhouette     : 0.527153
    ari            : 0.661451","Agglomerative
    silhouette     : 0.495870
    ari            : 0.546647","Spectral
    silhouette     : 0.375484
    ari            : 0.577827",,,
raha_baran,har,1448.8,0.0005950609937518596,1.0,5.060008235959276,0.00029761904761904765,2.632110202120265,0.0,0.49107,0.491184,0.700522,0.5238125895953722,0.5239253580000058,0.6875855528743094,0.0006885654529039889,20,"KMeans
    silhouette     : 0.523582
    ari            : 0.554826","Agglomerative
    silhouette     : 0.491184
    ari            : 0.539991","Spectral
    silhouette     : 0.401544
    ari            : 0.371574",,,
repairall,har,4.02,1.0,1.0,0.0,1.0,0.0,1.0,0.49107,0.700522,0.700522,0.5238125895953722,0.6875855528743094,0.6875855528743094,1.0,39122,"KMeans
    silhouette     : 0.687849
    ari            : 0.724996","Agglomerative
    silhouette     : 0.700522
    ari            : 0.757599","Spectral
    silhouette     : 0.694303
    ari            : 0.734986",,,
simpleimputer,har,0.6,0.05884262641019398,0.06505355017850059,4.659949880270377,0.013945578231292517,2.4304239416641162,0.6057240495514737,0.49107,0.486038,0.700522,0.5238125895953722,0.5215715765711259,0.6875855528743094,-0.013683656809882079,0,"KMeans
    silhouette     : 0.500734
    ari            : 0.628616","Agglomerative
    silhouette     : 0.486038
    ari            : 0.643335","Spectral
    silhouette     : 0.326274
    ari            : 0.528356",,,
uniclean,har,3224.36,0,-1.1428571428571428,5.062910810943641,-0.0003401360544217687,2.6332528192974447,0.0,0.49107,0.49107,0.700522,0.5238125895953722,0.5238125895953722,0.6875855528743094,0.0,0,"KMeans
    silhouette     : 0.523464
    ari            : 0.554826","Agglomerative
    silhouette     : 0.491070
    ari            : 0.539692","Spectral
    silhouette     : 0.401310
    ari            : 0.371325",,,
Demandclean_ngt,mercedes,7525.16,0.2057291993988202,0.0,0.4784979879207575,-0.2890003967262736,,,0.3599827689119728,0.3917352198425928,0.3936883946813713,71.728610989802,69.80802879411745,71.00816887300775,2.66583831082859,0,"RF
    mse            : 114.970061
    r2             : 0.391735","LR
    mse            : 122.053115
    r2             : 0.354261","RIDGE
    mse            : 122.086971
    r2             : 0.354082","LASSO
    mse            : 161.462426
    r2             : 0.145761","KNN
    mse            : 147.608600
    r2             : 0.219057","GB
    mse            : 108.020654
    r2             : 0.428502"
Demandclean_v3,mercedes,10439.65,0.8883197618597953,0.0,0.0405643738977072,0.799247493582442,,,0.5493791207518035,0.4922088337250588,0.4922088337250588,82.43558994258044,82.61599756727463,82.61599756727463,1.0,301127,"RF
    mse            : 81.418962
    r2             : 0.476910","LR
    mse            : 40131165440418979429172117504.000000
    r2             : -257829624168733250991161344.000000","RIDGE
    mse            : 69.485810
    r2             : 0.553576","LASSO
    mse            : 68.557023
    r2             : 0.559544","KNN
    mse            : 93.871103
    r2             : 0.396909","GB
    mse            : 64.553970
    r2             : 0.585262"
Demandclean_v5,mercedes,10345.47,0.29942066010059776,0.0,0.544788087530775,-0.1918574387258974,,,0.3599827689119728,0.42835799763840754,0.3936883946813713,71.728610989802,74.14287731322379,71.00816887300775,-3.3510899309504145,24851,"RF
    mse            : 108.047873
    r2             : 0.428358","LR
    mse            : 121.238751
    r2             : 0.358570","RIDGE
    mse            : 121.222254
    r2             : 0.358657","LASSO
    mse            : 134.374815
    r2             : 0.289072","KNN
    mse            : 144.214038
    r2             : 0.237016","GB
    mse            : 104.668134
    r2             : 0.446239"
Demandclean_v6,mercedes,5892.99,0.0001881431806351,0.0,0.4689670220324643,-0.1623323054743502,,,0.5493791207518035,0.3868693503642654,0.4922088337250588,82.43558994258044,95.49914245317042,82.61599756727463,72.41131040183888,68,"RF
    mse            : 80.104547
    r2             : 0.501807","LR
    mse            : 117.320263
    r2             : 0.270351","RIDGE
    mse            : 117.159991
    r2             : 0.271348","LASSO
    mse            : 98.207138
    r2             : 0.389221","KNN
    mse            : 123.071109
    r2             : 0.234585","GB
    mse            : 125.818490
    r2             : 0.217498"
Demandclean_v7,mercedes,7751.6,0.3221159569326756,0.0,0.4763019611684392,-0.163216177178623,,,0.3599827689119728,0.3986312075353982,0.3936883946813713,71.728610989802,85.22405962873117,71.00816887300775,-18.73217615174961,94,"RF
    mse            : 113.666628
    r2             : 0.398631","LR
    mse            : 122.963009
    r2             : 0.349447","RIDGE
    mse            : 123.066586
    r2             : 0.348899","LASSO
    mse            : 137.962316
    r2             : 0.270092","KNN
    mse            : 145.132286
    r2             : 0.232158","GB
    mse            : 105.782452
    r2             : 0.440344"
Demandclean_v8,mercedes,14368.39,0.0020310049153692,0.0,0.4795011658292841,-0.4709990458208986,,,0.3599827689119728,0.3659757198991417,0.3936883946813713,71.728610989802,65.88835624553464,71.00816887300775,8.106487125231881,3207,"RF
    mse            : 119.838946
    r2             : 0.365976","LR
    mse            : 124.538790
    r2             : 0.341111","RIDGE
    mse            : 124.493294
    r2             : 0.341351","LASSO
    mse            : 146.091701
    r2             : 0.227082","KNN
    mse            : 161.570826
    r2             : 0.145188","GB
    mse            : 105.953456
    r2             : 0.439439"
activeclean,mercedes,36.99,0.21743830372532416,0.9623130083371538,0.08399264078207544,0.12198080110199952,0.3159206439667923,0.20833333333333331,0.36012068799233987,0.39845465027350724,0.39366847211154044,84.91822328751343,84.94853784824095,82.23248429026818,-0.011287232586119442,500,"RF
    mse            : 113.700000
    r2             : 0.398455","LR
    mse            : 120.941478
    r2             : 0.360143","RIDGE
    mse            : 120.926438
    r2             : 0.360222","LASSO
    mse            : 136.671941
    r2             : 0.276918","KNN
    mse            : 138.140659
    r2             : 0.269148","GB
    mse            : 104.571715
    r2             : 0.446749"
boostclean,mercedes,22.46,0,0,0.09845123216058801,0.0,0.34212220264544846,0.0,0.36012068799233987,0.36012068799233987,0.39366847211154044,84.91822328751343,84.91822328751343,82.23248429026818,-0.0,4209,"RF
    mse            : 120.945624
    r2             : 0.360121","LR
    mse            : 123.870559
    r2             : 0.344646","RIDGE
    mse            : 122.712893
    r2             : 0.350771","LASSO
    mse            : 138.161747
    r2             : 0.269036","KNN
    mse            : 159.492726
    r2             : 0.156182","GB
    mse            : 105.736539
    r2             : 0.440586"
ctxpipe,mercedes,N/A,0.06316667100909304,0.9700704225352113,0.09830165735814873,0.032613374658315576,0.3420042566348797,0.29166666666666663,0.36012068799233987,0.3596911116591395,0.39366847211154044,84.91822328751343,85.04588639962188,82.23248429026818,-0.047533700124767875,0,"RF
    mse            : 121.026820
    r2             : 0.359691","LR
    mse            : 122.837425
    r2             : 0.350112","RIDGE
    mse            : 122.756587
    r2             : 0.350540","LASSO
    mse            : 138.155210
    r2             : 0.269071","KNN
    mse            : 159.439146
    r2             : 0.156465","GB
    mse            : 105.815835
    r2             : 0.440167"
deleteall,mercedes,1.39,8.446828796506392e-06,-0.04494610892886781,0.976969816540711,-0.01923441165708874,0.4843416947764507,0.05781107253791339,0.36012068799233987,0.36279791112512205,0.39366847211154044,84.91822328751343,85.83246420135688,82.23248429026818,-0.3404057187914347,0,"RF
    mse            : 120.439594
    r2             : 0.362798","LR
    mse            : 119.518157
    r2             : 0.367673","RIDGE
    mse            : 119.486364
    r2             : 0.367841","LASSO
    mse            : 140.823817
    r2             : 0.254952","KNN
    mse            : 151.937136
    r2             : 0.196156","GB
    mse            : 102.771876
    r2             : 0.456271"
donothing,mercedes,1.06,0,0,0.09845123216058801,0.0,0.34212220264544846,0.0,0.36012068799233987,0.36012068799233987,0.39366847211154044,84.91822328751343,84.91822328751343,82.23248429026818,-0.0,0,"RF
    mse            : 120.945624
    r2             : 0.360121","LR
    mse            : 123.870559
    r2             : 0.344646","RIDGE
    mse            : 122.712893
    r2             : 0.350771","LASSO
    mse            : 138.161747
    r2             : 0.269036","KNN
    mse            : 159.492726
    r2             : 0.156182","GB
    mse            : 105.736539
    r2             : 0.440586"
holoclean,mercedes,9771.25,0,0.0,0.09845123216058801,0.0,0.34212220264544846,0.0,0.36012068799233987,0.358529730548361,0.39366847211154044,84.91822328751343,84.94100438868118,82.23248429026818,-0.008482246856868117,0,"RF
    mse            : 121.246336
    r2             : 0.358530","LR
    mse            : 123.574976
    r2             : 0.346210","RIDGE
    mse            : 122.678131
    r2             : 0.350955","LASSO
    mse            : 138.157906
    r2             : 0.269057","KNN
    mse            : 159.492726
    r2             : 0.156182","GB
    mse            : 106.200632
    r2             : 0.438131"
horizon,mercedes,118.68,0,0,0.09845123216058801,0.0,0.34212220264544846,0.0,0.36012068799233987,0.36012068799233987,0.39366847211154044,84.91822328751343,84.91822328751343,82.23248429026818,-0.0,0,"RF
    mse            : 120.945624
    r2             : 0.360121","LR
    mse            : 123.870559
    r2             : 0.344646","RIDGE
    mse            : 122.712893
    r2             : 0.350771","LASSO
    mse            : 138.161747
    r2             : 0.269036","KNN
    mse            : 159.492726
    r2             : 0.156182","GB
    mse            : 105.736539
    r2             : 0.440586"
lopster,mercedes,1842.36,0.979210891170173,0.9587385118701707,0.330987828012142,0.9587385118701707,0.15781762347007777,0.08347970335675253,0.36012068799233987,0.4123497977905959,0.39366847211154044,84.91822328751343,37.73702884606415,82.23248429026818,17.567304376874585,4209,"RF
    mse            : 111.073634
    r2             : 0.412350","LR
    mse            : 329125799402023399821672448.000000
    r2             : -1741284910948762525892608.000000","RIDGE
    mse            : 123.954854
    r2             : 0.344200","LASSO
    mse            : 139.172676
    r2             : 0.263688","KNN
    mse            : 135.359655
    r2             : 0.283861","GB
    mse            : 109.468156
    r2             : 0.420844"
mlimputer,mercedes,410.65,6.457007628954514e-06,0.003067484662576687,0.09871983544276199,3.2285142377477886e-06,0.34295001305708533,0.125,0.36012068799233987,0.3602781778751025,0.39366847211154044,84.91822328751343,83.86306661563677,82.23248429026818,0.39287386933686697,0,"RF
    mse            : 120.915856
    r2             : 0.360278","LR
    mse            : 122.923682
    r2             : 0.349656","RIDGE
    mse            : 122.911627
    r2             : 0.349719","LASSO
    mse            : 138.165993
    r2             : 0.269014","KNN
    mse            : 160.650270
    r2             : 0.150058","GB
    mse            : 105.924402
    r2             : 0.439593"
raha_baran,mercedes,37965.92,0.8922771011949608,0.9547408459974438,0.08643915944506905,0.8055056929467725,0.2450773444739284,0.0625,0.36012068799233987,0.40004152364154766,0.39366847211154044,84.91822328751343,82.85834595080945,82.23248429026818,0.7669685471361073,260,"RF
    mse            : 113.400060
    r2             : 0.400042","LR
    mse            : 6719605668555019989811200.000000
    r2             : -35550989862962087329792.000000","RIDGE
    mse            : 126.195803
    r2             : 0.332344","LASSO
    mse            : 126.640605
    r2             : 0.329991","KNN
    mse            : 154.965236
    r2             : 0.180135","GB
    mse            : 106.902425
    r2             : 0.434418"
repairall,mercedes,26.4,1.0,1.0,0.0,1.0,0.0,1.0,0.36012068799233987,0.39366847211154044,0.39366847211154044,84.91822328751343,82.23248429026818,82.23248429026818,1.0,1548948,"RF
    mse            : 114.604651
    r2             : 0.393668","LR
    mse            : 434920057056022027516772352.000000
    r2             : -2301003853835137001193472.000000","RIDGE
    mse            : 111.106977
    r2             : 0.412173","LASSO
    mse            : 117.539550
    r2             : 0.378141","KNN
    mse            : 139.743985
    r2             : 0.260665","GB
    mse            : 106.750685
    r2             : 0.435221"
simpleimputer,mercedes,5.31,1.0761656218892087e-05,0.005112474437627812,0.09830171111092205,5.380857062912981e-06,0.3420043039361386,0.29166666666666663,0.36012068799233987,0.3592461157794292,0.39366847211154044,84.91822328751343,85.1038549290692,82.23248429026818,-0.06911752845163814,0,"RF
    mse            : 121.110930
    r2             : 0.359246","LR
    mse            : 122.912267
    r2             : 0.349716","RIDGE
    mse            : 122.762413
    r2             : 0.350509","LASSO
    mse            : 138.150235
    r2             : 0.269097","KNN
    mse            : 159.439146
    r2             : 0.156465","GB
    mse            : 105.642846
    r2             : 0.441082"
Demandclean_ngt,nasa,72.57,0.0053120849777325,-2.284974093264249,0.3042958608947429,-9.699481865284977,,,-0.001071,0.001334,0.531992,28.88795953614174,23.24559257538156,17.223797781209107,0.4837353150023055,0,"RF
    mse            : 20.164841
    r2             : 0.575783","LR
    mse            : 47.470813
    r2             : 0.001334","RIDGE
    mse            : 47.531968
    r2             : 0.000047","LASSO
    mse            : 47.587359
    r2             : -0.001118","KNN
    mse            : 38.829584
    r2             : 0.183124","GB
    mse            : 21.699767
    r2             : 0.543492"
Demandclean_v3,nasa,25.73,0.1107491856211194,-0.3269794721407624,0.2432705094701251,-0.5513196480938416,,,-0.001071,0.156052,0.531992,33.01175007447022,29.132061692283525,13.015656489182849,0.1940223156907644,69,"RF
    mse            : 26.338649
    r2             : 0.464211","LR
    mse            : 41.487329
    r2             : 0.156052","RIDGE
    mse            : 41.492499
    r2             : 0.155947","LASSO
    mse            : 46.112161
    r2             : 0.061972","KNN
    mse            : 45.576709
    r2             : 0.072865","GB
    mse            : 30.315542
    r2             : 0.383312"
Demandclean_v5,nasa,354.3,0.0814582739732843,-0.9629629629629628,0.257570881704028,-5.337690631808279,,,-0.001071,0.531284,0.531992,28.88795953614174,17.223797781209107,17.223797781209107,1.0,506,"RF
    mse            : 15.209207
    r2             : 0.680037","LR
    mse            : 22.280060
    r2             : 0.531284","RIDGE
    mse            : 47.363943
    r2             : 0.003582","LASSO
    mse            : 47.587108
    r2             : -0.001113","KNN
    mse            : 30.571983
    r2             : 0.356843","GB
    mse            : 19.134680
    r2             : 0.597455"
Demandclean_v6,nasa,40.06,0.0498614958315083,0.026865671641791,0.225377769830235,0.026865671641791,,,-0.001071,0.150428,0.531992,33.01175007447022,29.279608975011193,13.015656489182849,0.186643510320688,9,"RF
    mse            : 32.811556
    r2             : 0.327171","LR
    mse            : 41.430682
    r2             : 0.150428","RIDGE
    mse            : 41.430983
    r2             : 0.150422","LASSO
    mse            : 44.650506
    r2             : 0.084403","KNN
    mse            : 43.569891
    r2             : 0.106562","GB
    mse            : 30.810209
    r2             : 0.368210"
Demandclean_v7,nasa,154.33,0.0052816901252258,-2.268041237113402,0.3113773767470022,-9.695876288659791,,,-0.001071,0.095858,0.531992,28.88795953614174,24.068507061114907,17.223797781209107,0.4131846399496941,2,"RF
    mse            : 19.864083
    r2             : 0.582110","LR
    mse            : 42.977692
    r2             : 0.095858","RIDGE
    mse            : 47.418472
    r2             : 0.002435","LASSO
    mse            : 47.580691
    r2             : -0.000978","KNN
    mse            : 39.654851
    r2             : 0.165762","GB
    mse            : 24.684724
    r2             : 0.480696"
Demandclean_v8,nasa,29.91,0.0,-7.316666666666666,0.2857982203375222,-25.9,,,-0.001071,0.199359,0.531992,28.88795953614174,25.48140167595384,17.223797781209107,0.2920533795535978,0,"RF
    mse            : 19.930019
    r2             : 0.580723","LR
    mse            : 38.057841
    r2             : 0.199359","RIDGE
    mse            : 47.379541
    r2             : 0.003254","LASSO
    mse            : 47.595956
    r2             : -0.001299","KNN
    mse            : 39.154607
    r2             : 0.176286","GB
    mse            : 20.910659
    r2             : 0.560093"
activeclean,nasa,0.57,0.40611353711790393,-0.17142857142857143,9.048403764413714e+18,-0.07086614173228346,1234192794.5753708,1.0,-0.001071,-0.001106,0.531992,62.80660193644426,63.133522293437,61.094628209220716,-0.1909610829851531,500,"RF
    mse            : 18.130281
    r2             : 0.618585","LR
    mse            : 47.586802
    r2             : -0.001106","RIDGE
    mse            : 47.586916
    r2             : -0.001109","LASSO
    mse            : 47.587108
    r2             : -0.001113","KNN
    mse            : 35.291323
    r2             : 0.257560","GB
    mse            : 21.603583
    r2             : 0.545515"
boostclean,nasa,0.09,0,0,1.845676417765719e+19,0.0,1762790542.0131714,1.0,-0.001071,-0.001071,0.531992,62.80660193644426,62.80660193644426,61.094628209220716,-0.0,1503,"RF
    mse            : 18.737101
    r2             : 0.605819","LR
    mse            : 47.585145
    r2             : -0.001071","RIDGE
    mse            : 47.585350
    r2             : -0.001076","LASSO
    mse            : 47.587108
    r2             : -0.001113","KNN
    mse            : 39.870107
    r2             : 0.161234","GB
    mse            : 23.291887
    r2             : 0.509997"
ctxpipe,nasa,N/A,0,0.0,1.845676417765719e+19,0.0,1762790542.0131416,1.0,-0.001071,-0.001071,0.531992,62.80660193644426,63.17500043398277,61.094628209220716,-0.21518934063081155,0,"RF
    mse            : 18.471394
    r2             : 0.611408","LR
    mse            : 47.585145
    r2             : -0.001071","RIDGE
    mse            : 47.585350
    r2             : -0.001076","LASSO
    mse            : 47.587108
    r2             : -0.001113","KNN
    mse            : 40.001537
    r2             : 0.158469","GB
    mse            : 22.855343
    r2             : 0.519181"
deleteall,nasa,0.02,0.018934911242603554,-5.982954545454546,2159222764743741.2,-5.52755905511811,24382680.721533593,1.0,-0.001071,-0.001352,0.531992,62.80660193644426,63.536857808937555,61.094628209220716,-0.42655787345382584,0,"RF
    mse            : 6.833547
    r2             : 0.856239","LR
    mse            : 47.598470
    r2             : -0.001352","RIDGE
    mse            : 47.598426
    r2             : -0.001351","LASSO
    mse            : 47.594116
    r2             : -0.001260","KNN
    mse            : 18.305689
    r2             : 0.614895","GB
    mse            : 19.942165
    r2             : 0.580467"
donothing,nasa,0.01,0,0,1.845676417765719e+19,0.0,1762790542.0131714,1.0,-0.001071,-0.001071,0.531992,62.80660193644426,62.80660193644426,61.094628209220716,-0.0,0,"RF
    mse            : 18.737101
    r2             : 0.605819","LR
    mse            : 47.585145
    r2             : -0.001071","RIDGE
    mse            : 47.585350
    r2             : -0.001076","LASSO
    mse            : 47.587108
    r2             : -0.001113","KNN
    mse            : 39.870107
    r2             : 0.161234","GB
    mse            : 23.291887
    r2             : 0.509997"
holoclean,nasa,25.74,0.031007751937984492,0.7058823529411765,1.845676417765719e+19,0.015748031496062992,1762790542.0130997,1.0,-0.001071,-0.001071,0.531992,62.80660193644426,63.60738740239633,61.094628209220716,-0.4677556981267292,0,"RF
    mse            : 19.151134
    r2             : 0.597108","LR
    mse            : 47.585135
    r2             : -0.001071","RIDGE
    mse            : 47.585340
    r2             : -0.001075","LASSO
    mse            : 47.587108
    r2             : -0.001113","KNN
    mse            : 39.976215
    r2             : 0.159001","GB
    mse            : 23.231658
    r2             : 0.511265"
horizon,nasa,4.18,0.4790076335877863,0.561038961038961,1.8456763812636217e+19,0.28346456692913385,1762537737.7917912,1.0,-0.001071,0.062125,0.531992,62.80660193644426,64.13026708391507,61.094628209220716,-0.7731807599743454,0,"RF
    mse            : 16.960573
    r2             : 0.643192","LR
    mse            : 44.581175
    r2             : 0.062125","RIDGE
    mse            : 47.581917
    r2             : -0.001003","LASSO
    mse            : 47.587108
    r2             : -0.001113","KNN
    mse            : 32.809781
    r2             : 0.309765","GB
    mse            : 21.506114
    r2             : 0.547566"
lopster,nasa,15.71,0.04825841603424791,-5.418635170603674,718249.2326963103,-5.418635170603674,348.11907423532875,1.0,-0.001071,0.035223,0.531992,62.80660193644426,20.54895058069904,61.094628209220716,24.683586368044395,1503,"RF
    mse            : 32.046513
    r2             : 0.325822","LR
    mse            : 45.859942
    r2             : 0.035223","RIDGE
    mse            : 49.272753
    r2             : -0.036574","LASSO
    mse            : 49.566530
    r2             : -0.042755","KNN
    mse            : 46.487410
    r2             : 0.022022","GB
    mse            : 31.127883
    r2             : 0.345148"
