index,id,beer_name,style,ounces,abv,ibu,brewery_id,brewery_name,city,state
2272,2507,Double Duckpin,American Double / Imperial IPA,12.0,0.085,90.0,70.99999999999997,Union Craft Brewing,Baltimore,MD
2273,2506,Old Pro,Gose,12.0,0.042,10.0,70.99999999999997,Union Craft Brewing,Baltimore,MD
2274,829,Duckpin Pale Ale,American Pale Ale (APA),12.0,0.055,43.03556187766714,70.99999999999997,Union Craft Brewing,Baltimore,MD
2275,582,Balt Altbier,Altbier,12.0,0.06,43.03556187766714,70.99999999999997,Union Craft Brewing,Baltimore,MD
2279,2565,Lee Hill Series Vol. 5 - Belgian Style Quadrupel Ale,Quadrupel (Quad),19.2,0.128,43.03556187766714,51.0,Upslope Brewing Company,Boulder,CO
2280,2564,Lee Hill Series Vol. 4 - Manhattan Style Rye Ale,Rye Beer,19.2,0.104,43.03556187766714,51.0,Upslope Brewing Company,Boulder,CO
2281,2563,Lee Hill Series Vol. 2 - Wild Saison,American Wild Ale,19.2,0.068,24.0,51.0,Upslope Brewing Company,Boulder,CO
2282,2562,Lee Hill Series Vol. 3 - Barrel Aged Imperial Stout,American Double / Imperial Stout,19.2,0.099,51.0,51.0,Upslope Brewing Company,Boulder,CO
2283,2561,Lee Hill Series Vol. 1 - Barrel Aged Brown Ale,American Brown Ale,19.2,0.076,43.03556187766714,51.0,Upslope Brewing Company,Boulder,CO
2284,2560,Blood Orange Saison,Saison / Farmhouse Ale,12.0,0.06,43.03556187766714,51.0,Upslope Brewing Company,Boulder,CO
2285,1932,Thai Style White IPA,American White IPA,12.0,0.065,33.0,51.0,Upslope Brewing Company,Boulder,CO
2286,1853,Ferus Fluxus Wild Belgian Pale Ale,American Wild Ale,19.2,0.075,30.0,51.0,Upslope Brewing Company,Boulder,CO
2288,907,Upslope Christmas Ale,Winter Warmer,16.0,0.082,43.03556187766714,51.0,Upslope Brewing Company,Boulder,CO
2289,906,Upslope Pumpkin Ale,Pumpkin Ale,16.0,0.077,43.03556187766714,51.0,Upslope Brewing Company,Boulder,CO
2290,683,Upslope Belgian Style Pale Ale,Belgian Pale Ale,12.0,0.075,30.0,51.0,Upslope Brewing Company,Boulder,CO
2291,614,Upslope Foreign Style Stout,Foreign / Export Stout,12.0,0.069,43.03556187766714,51.0,Upslope Brewing Company,Boulder,CO
2292,466,Top Rope Mexican-style Craft Lager,Vienna Lager,12.0,0.048,15.0,51.0,Upslope Brewing Company,Boulder,CO
2293,444,Upslope Craft Lager,Vienna Lager,12.0,0.048,22.0,51.0,Upslope Brewing Company,Boulder,CO
2295,80,Upslope Pale Ale,American Pale Ale (APA),12.0,0.058,43.03556187766714,51.0,Upslope Brewing Company,Boulder,CO
2296,79,Upslope India Pale Ale,American IPA,12.0,0.072,43.03556187766714,51.0,Upslope Brewing Company,Boulder,CO
2297,382,Common Sense Kentucky Common Ale,American Brown Ale,16.0,0.053000000000000005,22.0,546.0,Upstate Brewing Company,Elmira,NY
2298,381,Upstate I.P.W.,American IPA,12.0,0.065,70.0,546.0,Upstate Brewing Company,Elmira,NY
2299,1826,Squatters Full Suspension Pale Ale,American Pale Ale (APA),12.0,0.04,43.03556187766714,302.0,Utah Brewers Cooperative,Salt Lake City,UT
2300,1825,Squatters Hop Rising Double IPA,American Double / Imperial IPA,12.0,0.09,75.0,302.0,Utah Brewers Cooperative,Salt Lake City,UT
2301,1824,Devastator Double Bock,Doppelbock,12.0,0.08,43.03556187766714,302.0,Utah Brewers Cooperative,Salt Lake City,UT
2302,1823,Wasatch Ghostrider White IPA,American White IPA,12.0,0.06,43.03556187766714,302.0,Utah Brewers Cooperative,Salt Lake City,UT
2303,1682,Wasatch Ghostrider White IPA (2014),American White IPA,12.0,0.06,43.03556187766714,302.0,Utah Brewers Cooperative,Salt Lake City,UT
2304,1681,Wasatch Apricot Hefeweizen,Fruit / Vegetable Beer,12.0,0.04,43.03556187766714,302.0,Utah Brewers Cooperative,Salt Lake City,UT
2305,1680,Squatters Hop Rising Double IPA (2014),American Double / Imperial IPA,12.0,0.09,75.0,302.0,Utah Brewers Cooperative,Salt Lake City,UT
2306,1679,Squatters Full Suspension Pale Ale,American Pale Ale (APA),12.0,0.04,43.03556187766714,302.0,Utah Brewers Cooperative,Salt Lake City,UT
2307,2245,Nunica Pine,Cider,16.0,0.068,43.03556187766714,185.0,Vander Mill Ciders,Spring Lake,MI
2308,2244,Ginger Peach,Cider,16.0,0.069,43.03556187766714,185.0,Vander Mill Ciders,Spring Lake,MI
2309,1378,Totally Roasted,Cider,16.0,0.068,43.03556187766714,185.0,Vander Mill Ciders,Spring Lake,MI
2310,1377,Blue Gold,Cider,16.0,0.068,43.03556187766714,185.0,Vander Mill Ciders,Spring Lake,MI
2311,1376,Hard Apple,Cider,16.0,0.068,43.03556187766714,185.0,Vander Mill Ciders,Spring Lake,MI
2312,2411,Nitro Can Coffee Stout,American Stout,12.0,0.052,43.03556187766714,113.0,Vault Brewing Company,Yardley,PA
2313,1770,Voodoo Love Child,Tripel,12.0,0.092,25.0,322.0,Voodoo Brewery,Meadville,PA
2314,1769,White Magick of the Sun,Witbier,12.0,0.079,23.0,322.0,Voodoo Brewery,Meadville,PA
2315,1730,Wynona's Big Brown Ale,American Brown Ale,12.0,0.075,31.0,322.0,Voodoo Brewery,Meadville,PA
2316,1729,Gran Met,Belgian Strong Pale Ale,12.0,0.092,25.0,322.0,Voodoo Brewery,Meadville,PA
2317,1603,Good Vibes IPA,American IPA,12.0,0.073,85.0,322.0,Voodoo Brewery,Meadville,PA
2318,1488,Pilzilla,American Double / Imperial Pilsner,12.0,0.075,85.0,322.0,Voodoo Brewery,Meadville,PA
2319,1846,Wachusett Light IPA,American IPA,12.0,0.04,37.0,295.0,Wachusett Brewing Company,Westminster,MA
2321,1844,Wachusett IPA,American IPA,12.0,0.056,50.0,295.0,Wachusett Brewing Company,Westminster,MA
2322,1843,Strawberry White,Witbier,12.0,0.047,43.03556187766714,295.0,Wachusett Brewing Company,Westminster,MA
2323,1418,Larry Imperial IPA,American Double / Imperial IPA,12.0,0.085,85.0,295.0,Wachusett Brewing Company,Westminster,MA
2324,1038,Wachusett Summer,American Pale Wheat Ale,12.0,0.047,43.03556187766714,295.0,Wachusett Brewing Company,Westminster,MA
2325,1030,Country Pale Ale,English Pale Ale,12.0,0.051,17.0,295.0,Wachusett Brewing Company,Westminster,MA
2326,1029,Wachusett Light IPA (2013),American IPA,12.0,0.04,37.0,295.0,Wachusett Brewing Company,Westminster,MA
2327,908,Pumpkan,Pumpkin Ale,12.0,0.052,20.000000000000004,295.0,Wachusett Brewing Company,Westminster,MA
2328,619,Wachusett Blueberry Ale,Fruit / Vegetable Beer,12.0,0.045,10.0,295.0,Wachusett Brewing Company,Westminster,MA
2329,618,Green Monsta IPA,American IPA,12.0,0.06,55.0,295.0,Wachusett Brewing Company,Westminster,MA
2330,780,T-6 Red Ale (2004),American Amber / Red Ale,12.0,0.047,43.03556187766714,506.0,Warbird Brewing Company,Fort Wayne,IN
2331,2450,Self Starter,American IPA,16.0,0.052,67.0,94.0,Warped Wing Brewing Company,Dayton,OH
2332,2223,Ermal's,Cream Ale,16.0,0.054,20.000000000000004,94.0,Warped Wing Brewing Company,Dayton,OH
2333,2222,10 Ton,Oatmeal Stout,16.0,0.07,43.03556187766714,94.0,Warped Wing Brewing Company,Dayton,OH
2334,2221,Flyin' Rye,American IPA,16.0,0.07,43.03556187766714,94.0,Warped Wing Brewing Company,Dayton,OH
2335,2439,Christmas Ale,Herbed / Spiced Beer,12.0,0.09,43.03556187766714,100.0,West Sixth Brewing,Lexington,KY
2336,2356,Pay It Forward Cocoa Porter,American Porter,12.0,0.07,43.03556187766714,100.0,West Sixth Brewing,Lexington,KY
2337,1069,West Sixth Amber Ale,American Amber / Red Ale,12.0,0.055,43.03556187766714,100.0,West Sixth Brewing,Lexington,KY
2338,652,West Sixth IPA,American IPA,12.0,0.0733828790459969,43.03556187766714,100.0,West Sixth Brewing,Lexington,KY
2339,1542,One Claw,American Pale Ale (APA),12.0,0.055,43.03556187766714,384.0,Westbrook Brewing Company,Mt. Pleasant,SC
2340,1312,Westbrook Gose,Gose,12.0,0.04,5.0,384.0,Westbrook Brewing Company,Mt. Pleasant,SC
2341,576,White Thai,Witbier,12.0,0.05,16.0,384.0,Westbrook Brewing Company,Mt. Pleasant,SC
2342,575,Westbrook IPA,American IPA,12.0,0.068,65.0,384.0,Westbrook Brewing Company,Mt. Pleasant,SC
2343,1645,Westfield Octoberfest,M?rzen / Oktoberfest,12.0,0.057,22.0,351.0,Westfield River Brewing Company,Westfield,MA
2344,1551,Pop's Old Fashioned Lager,American Amber / Red Lager,12.0,0.052,43.03556187766714,351.0,Westfield River Brewing Company,Westfield,MA
2345,1550,Charlie in the Rye,American IPA,12.0,0.058,55.0,351.0,Westfield River Brewing Company,Westfield,MA
2346,2364,Royal Lager,American Pale Lager,16.0,0.0733828790459969,43.03556187766714,132.0,Weston Brewing Company,Weston,MO
2347,2348,Rip Van Winkle (Current),Bock,12.0,0.08,43.03556187766714,132.0,Weston Brewing Company,Weston,MO
2348,2344,O’Malley’s Stout,English Stout,12.0,0.0733828790459969,43.03556187766714,132.0,Weston Brewing Company,Weston,MO
2349,2343,O’Malley’s IPA,American IPA,12.0,0.075,89.0,132.0,Weston Brewing Company,Weston,MO
2350,2342,O’Malley’s Irish Style Cream Ale,Cream Ale,12.0,0.0733828790459969,43.03556187766714,132.0,Weston Brewing Company,Weston,MO
2351,2341,L'il Lucy's Hot Pepper Ale,Chile Beer,12.0,0.049,28.0,132.0,Weston Brewing Company,Weston,MO
2352,2340,Drop Kick Ale,American Amber / Red Ale,12.0,0.052,43.03556187766714,132.0,Weston Brewing Company,Weston,MO
2353,2573,Raspberry Berliner Weisse,Berliner Weissbier,12.0,0.055,43.03556187766714,46.99999999999997,White Birch Brewing,Hooksett,NH
2354,2572,Hop Session,American IPA,12.0,0.05,43.03556187766714,46.99999999999997,White Birch Brewing,Hooksett,NH
2355,2571,Blueberry Berliner Weisse,Berliner Weissbier,12.0,0.055,43.03556187766714,46.99999999999997,White Birch Brewing,Hooksett,NH
2356,2570,Berliner Weisse,Berliner Weissbier,12.0,0.055,43.03556187766714,46.99999999999997,White Birch Brewing,Hooksett,NH
2357,1498,Super G IPA,American IPA,16.0,0.06,43.03556187766714,396.0,White Flame Brewing Company,Hudsonville,MI
2358,1838,Hefe Lemon,Radler,12.0,0.049,30.0,296.0,Widmer Brothers Brewing Company,Portland,OR
2359,1837,Hefe Black,Hefeweizen,12.0,0.049,30.0,296.0,Widmer Brothers Brewing Company,Portland,OR
2360,1836,Widmer Brothers Hefeweizen,Hefeweizen,12.0,0.049,30.0,296.0,Widmer Brothers Brewing Company,Portland,OR
2361,1619,Hop Slayer Double IPA,American Double / Imperial IPA,12.0,0.082,100.0,361.0,Wild Onion Brewing Company,Lake Barrington,IL
2362,1618,Pumpkin Ale,Pumpkin Ale,12.0,0.045,43.03556187766714,361.0,Wild Onion Brewing Company,Lake Barrington,IL
2363,1364,Big Bowl Blonde Ale,American Brown Ale,12.0,0.05,43.03556187766714,361.0,Wild Onion Brewing Company,Lake Barrington,IL
2364,971,Phat Chance,American Blonde Ale,12.0,0.052,27.0,361.0,Wild Onion Brewing Company,Lake Barrington,IL
2366,430,Hop Slayer Double IPA (2011),American Double / Imperial IPA,12.0,0.082,100.0,361.0,Wild Onion Brewing Company,Lake Barrington,IL
2367,398,Wild Onion Summer Wit,Witbier,12.0,0.042,13.0,361.0,Wild Onion Brewing Company,Lake Barrington,IL
2368,366,Jack Stout,Oatmeal Stout,12.0,0.06,23.0,361.0,Wild Onion Brewing Company,Lake Barrington,IL
2369,334,Wild Onion Pumpkin Ale (2010),Pumpkin Ale,12.0,0.045,43.03556187766714,361.0,Wild Onion Brewing Company,Lake Barrington,IL
2370,162,Paddy Pale Ale,American Pale Ale (APA),12.0,0.056,41.0,361.0,Wild Onion Brewing Company,Lake Barrington,IL
2371,2253,Blonde Hunny,Belgian Pale Ale,12.0,0.068,21.0,181.0,Wild Wolf Brewing Company,Nellysford,VA
2372,1318,Wild Wolf Wee Heavy Scottish Style Ale,Scotch Ale / Wee Heavy,12.0,0.057,20.000000000000004,181.0,Wild Wolf Brewing Company,Nellysford,VA
2373,1195,Wild Wolf American Pilsner,American Pilsner,12.0,0.045,25.0,181.0,Wild Wolf Brewing Company,Nellysford,VA
2374,1194,Alpha Ale,American Pale Ale (APA),12.0,0.051,45.0,181.0,Wild Wolf Brewing Company,Nellysford,VA
2375,826,Mystical Stout,Irish Dry Stout,16.0,0.054,43.03556187766714,499.0,Wildwood Brewing Company,Stevensville,MT
2376,825,Bodacious Bock,Bock,16.0,0.075,43.03556187766714,499.0,Wildwood Brewing Company,Stevensville,MT
2377,813,Ambitious Lager,Munich Helles Lager,16.0,0.05,43.03556187766714,499.0,Wildwood Brewing Company,Stevensville,MT
2378,324,Wyoming Pale Ale,American Pale Ale (APA),16.0,0.072,43.03556187766714,550.0,Wind River Brewing Company,Pinedale,WY
2379,323,Wind River Blonde Ale,American Blonde Ale,16.0,0.05,43.03556187766714,550.0,Wind River Brewing Company,Pinedale,WY
2380,762,Ace IPA,American IPA,16.0,0.074,83.0,509.0,Wingman Brewers,Tacoma,WA
2381,761,P-51 Porter,American Porter,16.0,0.08,31.0,509.0,Wingman Brewers,Tacoma,WA
2382,2149,#001 Golden Amber Lager,American Amber / Red Lager,12.0,0.055,43.03556187766714,211.0,Wisconsin Brewing Company,Verona,WI
2383,2148,#002 American I.P.A.,American IPA,12.0,0.071,60.0,211.0,Wisconsin Brewing Company,Verona,WI
2384,2147,#003 Brown & Robust Porter,American Porter,12.0,0.052,43.03556187766714,211.0,Wisconsin Brewing Company,Verona,WI
2385,2146,#004 Session I.P.A.,American IPA,12.0,0.048,38.0,211.0,Wisconsin Brewing Company,Verona,WI
2386,2047,Tarasque,Saison / Farmhouse Ale,12.0,0.059,43.03556187766714,239.0,Wiseacre Brewing Company,Memphis,TN
2387,1470,Ananda India Pale Ale,American IPA,12.0,0.062,61.0,239.0,Wiseacre Brewing Company,Memphis,TN
2388,1469,Tiny Bomb,American Pilsner,12.0,0.045,23.0,239.0,Wiseacre Brewing Company,Memphis,TN
2389,2627,Train Hopper,American IPA,12.0,0.058,72.0,14.0,Witch's Hat Brewing Company,South Lyon,MI
2390,2626,Edward’s Portly Brown,American Brown Ale,12.0,0.045,43.03556187766714,14.0,Witch's Hat Brewing Company,South Lyon,MI
2391,1676,Troopers Alley IPA,American IPA,12.0,0.059,135.0,344.0,Wolf Hills Brewing Company,Abingdon,VA
2392,1468,Wolverine Premium Lager,American Pale Lager,12.0,0.047,15.0,402.0,Wolverine State Brewing Company,Ann Arbor,MI
2393,822,Woodchuck Amber Hard Cider,Cider,12.0,0.05,43.03556187766714,501.0,Woodchuck Hard Cider,Middlebury,VT
2396,1697,Be Hoppy IPA,American IPA,16.0,0.065,69.0,339.0,Wormtown Brewery,Worcester,MA
2397,2194,Worthy IPA,American IPA,12.0,0.069,69.0,199.0,Worthy Brewing Company,Bend,OR
2398,1514,Easy Day Kolsch,K?lsch,12.0,0.045,25.0,199.0,Worthy Brewing Company,Bend,OR
2399,1513,Lights Out Vanilla Cream Extra Stout,American Double / Imperial IPA,12.0,0.077,30.0,199.0,Worthy Brewing Company,Bend,OR
2400,1512,Worthy IPA (2013),American IPA,12.0,0.069,69.0,199.0,Worthy Brewing Company,Bend,OR
2401,1511,Worthy Pale,American Pale Ale (APA),12.0,0.06,50.0,199.0,Worthy Brewing Company,Bend,OR
2402,1345,Patty's Chile Beer,Chile Beer,12.0,0.042,43.03556187766714,424.0,Wynkoop Brewing Company,Denver,CO
2403,1316,Colorojo Imperial Red Ale,American Strong Ale,12.0,0.082,43.03556187766714,424.0,Wynkoop Brewing Company,Denver,CO
2404,1045,Wynkoop Pumpkin Ale,Pumpkin Ale,12.0,0.055,43.03556187766714,424.0,Wynkoop Brewing Company,Denver,CO
2405,1035,Rocky Mountain Oyster Stout,American Stout,12.0,0.075,43.03556187766714,424.0,Wynkoop Brewing Company,Denver,CO
2406,928,Belgorado,Belgian IPA,12.0,0.067,45.0,424.0,Wynkoop Brewing Company,Denver,CO
2407,807,Rail Yard Ale,American Amber / Red Ale,12.0,0.052,43.03556187766714,424.0,Wynkoop Brewing Company,Denver,CO
2408,620,B3K Black Lager,Schwarzbier,12.0,0.055,43.03556187766714,424.0,Wynkoop Brewing Company,Denver,CO
2409,145,Silverback Pale Ale,American Pale Ale (APA),12.0,0.055,40.0,424.0,Wynkoop Brewing Company,Denver,CO
2410,84,Rail Yard Ale (2009),American Amber / Red Ale,12.0,0.052,43.03556187766714,424.0,Wynkoop Brewing Company,Denver,CO
