index,age,workclass,fnlwgt,education,educational_num,marital_status,occupation,relationship,race,gender,capital_gain,capital_loss,hours_per_week,native_country,income
36217,61.0,Private,151369.0,Some-college,15.0,Widowed,Transport-moving,Not-in-family,White,Male,0.0,0.0,50.0,Yugoslavia,0.0
42802,62.0,Self-emp-not-inc,244087.0,Some-college,16.0,Widowed,Transport-moving,Not-in-family,White,Male,15024.0,0.0,50.0,Yugoslavia,0.0
37887,64.0,Self-emp-not-inc,116084.0,Some-college,9.0,Widowed,Transport-moving,Not-in-family,White,Male,2635.0,0.0,40.0,Yugoslavia,1.0
9849,56.0,Self-emp-not-inc,152874.0,Some-college,13.0,Married-spouse-absent,Transport-moving,Wife,White,Male,0.0,1741.0,40.0,Yugoslavia,1.0
14570,52.0,Self-emp-not-inc,618130.0,Some-college,9.0,Married-spouse-absent,Transport-moving,Wife,White,Male,0.0,0.0,40.0,Yugoslavia,1.0
5944,42.0,Without-pay,111971.0,Some-college,9.0,Widowed,Transport-moving,Not-in-family,White,Male,0.0,0.0,45.0,Yugoslavia,1.0
22041,27.0,Self-emp-not-inc,38353.0,Some-college,11.0,Widowed,Transport-moving,Not-in-family,White,Male,0.0,0.0,60.0,Yugoslavia,1.0
6533,31.0,Self-emp-inc,206609.0,Some-college,13.0,Widowed,Transport-moving,Own-child,White,Male,0.0,1876.0,40.0,Yugoslavia,1.0
22311,30.0,Self-emp-inc,370990.0,Some-college,14.0,Widowed,Transport-moving,Own-child,White,Male,0.0,0.0,40.0,Yugoslavia,1.0
37892,37.0,Without-pay,35330.0,Some-college,9.0,Widowed,Transport-moving,Not-in-family,White,Male,0.0,0.0,42.0,Yugoslavia,1.0
13961,44.0,Self-emp-not-inc,248406.0,Some-college,12.0,Widowed,Transport-moving,Not-in-family,White,Male,0.0,0.0,40.0,Yugoslavia,0.0
18552,54.0,Self-emp-inc,135840.0,Doctorate,6.0,Widowed,Transport-moving,Not-in-family,White,Male,0.0,0.0,45.0,Yugoslavia,1.0
6346,19.0,Self-emp-not-inc,238383.0,Doctorate,6.0,Widowed,Transport-moving,Wife,White,Male,0.0,0.0,40.0,Yugoslavia,1.0
32438,20.0,Self-emp-not-inc,219262.0,Some-college,10.0,Widowed,Transport-moving,Wife,White,Male,0.0,0.0,40.0,Yugoslavia,1.0
36953,23.0,Self-emp-not-inc,118693.0,Some-college,11.0,Widowed,Transport-moving,Own-child,White,Male,0.0,0.0,40.0,Yugoslavia,1.0
37434,55.0,Without-pay,141807.0,Some-college,13.0,Widowed,Transport-moving,Not-in-family,White,Male,0.0,0.0,40.0,Yugoslavia,0.0
18213,17.0,Self-emp-not-inc,139183.0,Doctorate,6.0,Widowed,Transport-moving,Wife,White,Male,0.0,0.0,15.0,Yugoslavia,0.0
15381,22.0,Without-pay,293364.0,Some-college,10.0,Widowed,Transport-moving,Wife,White,Male,0.0,0.0,40.0,Yugoslavia,1.0
30928,24.0,Self-emp-not-inc,133520.0,Some-college,10.0,Widowed,Transport-moving,Wife,White,Male,0.0,0.0,15.0,Yugoslavia,1.0
31893,29.0,Self-emp-not-inc,439263.0,Some-college,9.0,Widowed,Transport-moving,Not-in-family,White,Male,0.0,0.0,35.0,Yugoslavia,1.0
45093,20.0,Self-emp-not-inc,227778.0,Some-college,10.0,Widowed,Transport-moving,Own-child,White,Male,0.0,0.0,56.0,Yugoslavia,1.0
43969,50.0,Self-emp-inc,74660.0,Some-college,10.0,Widowed,Transport-moving,Wife,White,Male,0.0,0.0,40.0,Yugoslavia,1.0
21884,49.0,Self-emp-not-inc,84013.00000000001,Some-college,9.0,Married-spouse-absent,Transport-moving,Wife,White,Male,0.0,0.0,35.0,Yugoslavia,1.0
41744,50.0,Self-emp-not-inc,150975.0,Some-college,9.0,Married-spouse-absent,Transport-moving,Own-child,White,Male,0.0,0.0,40.0,Yugoslavia,1.0
42986,37.0,Private,45937.0,Some-college,12.0,Widowed,Transport-moving,Wife,White,Male,0.0,0.0,40.0,Yugoslavia,0.0
33376,27.0,Without-pay,107846.0,Some-college,9.0,Widowed,Transport-moving,Own-child,White,Male,0.0,0.0,30.0,Yugoslavia,1.0
14971,35.0,Self-emp-not-inc,108140.0,Some-college,9.0,Married-spouse-absent,Transport-moving,Own-child,White,Male,0.0,0.0,40.0,Yugoslavia,1.0
10972,34.0,Self-emp-not-inc,21755.0,Some-college,9.0,Widowed,Transport-moving,Not-in-family,White,Male,0.0,0.0,63.0,Yugoslavia,1.0
40114,37.0,Self-emp-not-inc,108366.0,Some-college,13.0,Widowed,Transport-moving,Own-child,White,Male,0.0,0.0,46.0,Yugoslavia,1.0
34390,42.0,Self-emp-not-inc,296749.0,Some-college,10.0,Married-spouse-absent,Transport-moving,Own-child,White,Male,0.0,0.0,45.0,Yugoslavia,1.0
24988,56.0,Self-emp-inc,370045.0,Some-college,13.0,Widowed,Transport-moving,Not-in-family,White,Male,0.0,0.0,40.0,Yugoslavia,0.0
6455,37.0,State-gov,183898.0,Some-college,10.0,Widowed,Transport-moving,Not-in-family,White,Male,0.0,0.0,40.0,Yugoslavia,0.0
4082,30.0,Self-emp-inc,370990.0,Some-college,14.0,Widowed,Transport-moving,Own-child,White,Male,0.0,0.0,45.0,Yugoslavia,1.0
44809,56.0,Self-emp-not-inc,134153.0,Doctorate,6.0,Widowed,Machine-op-inspct,Not-in-family,White,Male,0.0,0.0,40.0,Yugoslavia,1.0
16369,46.0,Self-emp-not-inc,134727.0,Prof-school,7.0,Married-spouse-absent,Transport-moving,Wife,White,Male,0.0,0.0,43.0,Yugoslavia,1.0
19563,47.0,Self-emp-not-inc,30457.0,Some-college,11.0,Widowed,Transport-moving,Not-in-family,White,Male,0.0,0.0,40.0,Yugoslavia,1.0
38201,26.0,Self-emp-not-inc,151551.0,Some-college,10.0,Widowed,Transport-moving,Wife,White,Male,2597.0,0.0,48.0,Yugoslavia,1.0
19,25.0,Self-emp-not-inc,220931.0,Some-college,13.0,Widowed,Transport-moving,Own-child,White,Male,0.0,0.0,43.0,Yugoslavia,1.0
11582,23.0,Self-emp-not-inc,192017.0,Some-college,11.0,Widowed,Transport-moving,Own-child,White,Male,0.0,0.0,40.0,Yugoslavia,1.0
44011,60.0,Without-pay,33717.0,Prof-school,7.0,Widowed,Transport-moving,Not-in-family,White,Male,0.0,0.0,50.0,Yugoslavia,1.0
29664,43.0,Self-emp-not-inc,141858.0,Prof-school,7.0,Widowed,Transport-moving,Not-in-family,White,Male,0.0,0.0,40.0,Yugoslavia,1.0
7455,27.0,Without-pay,132686.0,Some-college,9.0,Widowed,Transport-moving,Not-in-family,White,Male,0.0,0.0,50.0,Yugoslavia,1.0
42665,44.0,Self-emp-not-inc,186916.0,Some-college,10.0,Widowed,Transport-moving,Not-in-family,White,Male,0.0,1887.0,60.0,Yugoslavia,0.0
44803,33.0,Self-emp-not-inc,263561.0,Some-college,9.0,Married-spouse-absent,Transport-moving,Own-child,White,Male,0.0,0.0,60.0,Yugoslavia,1.0
23354,34.0,Without-pay,204375.0,Some-college,15.0,Widowed,Transport-moving,Own-child,White,Male,0.0,0.0,60.0,Yugoslavia,0.0
42592,38.0,Self-emp-not-inc,22245.0,Some-college,11.0,Widowed,Transport-moving,Not-in-family,White,Male,0.0,0.0,40.0,Yugoslavia,1.0
37593,43.0,Without-pay,113211.0,Some-college,9.0,Widowed,Transport-moving,Wife,White,Male,0.0,0.0,40.0,Yugoslavia,1.0
10953,31.0,Self-emp-not-inc,308812.0,Some-college,14.0,Married-spouse-absent,Transport-moving,Own-child,White,Male,0.0,0.0,40.0,Yugoslavia,1.0
22556,57.0,Self-emp-not-inc,255109.0,Some-college,9.0,Widowed,Transport-moving,Own-child,White,Male,0.0,0.0,45.0,Yugoslavia,0.0
25039,40.0,Self-emp-not-inc,124915.0,Some-college,9.0,Widowed,Transport-moving,Not-in-family,White,Male,0.0,0.0,40.0,Yugoslavia,1.0
20185,57.0,State-gov,159028.0,Some-college,15.0,Widowed,Transport-moving,Not-in-family,White,Male,99999.0,0.0,60.0,Yugoslavia,0.0
31776,33.0,Self-emp-inc,147921.0,Some-college,9.0,Widowed,Transport-moving,Wife,White,Male,0.0,0.0,40.0,Yugoslavia,1.0
12386,24.0,Private,290625.0,Some-college,10.0,Widowed,Machine-op-inspct,Own-child,White,Male,0.0,0.0,41.0,Yugoslavia,1.0
38215,20.0,Self-emp-not-inc,148409.0,Some-college,10.0,Widowed,Transport-moving,Wife,White,Male,1055.0,0.0,20.0,Yugoslavia,1.0
23376,41.0,Self-emp-not-inc,188615.0,Some-college,10.0,Widowed,Transport-moving,Not-in-family,White,Male,0.0,0.0,40.0,Yugoslavia,0.0
16882,35.0,Self-emp-not-inc,343403.0,Some-college,10.0,Widowed,Transport-moving,Own-child,White,Male,0.0,0.0,40.0,Yugoslavia,1.0
11298,52.0,Self-emp-not-inc,279440.0,Some-college,9.0,Widowed,Transport-moving,Not-in-family,White,Male,5178.0,0.0,40.0,Yugoslavia,0.0
40518,25.0,Self-emp-not-inc,114483.0,Some-college,10.0,Widowed,Transport-moving,Not-in-family,White,Male,0.0,0.0,50.0,Yugoslavia,1.0
44933,32.0,Without-pay,116508.0,Some-college,10.0,Widowed,Transport-moving,Not-in-family,White,Male,0.0,0.0,50.0,Yugoslavia,0.0
4308,37.0,Self-emp-not-inc,112512.0,Some-college,11.0,Widowed,Transport-moving,Own-child,White,Male,0.0,0.0,48.0,Yugoslavia,0.0
19905,19.0,Self-emp-not-inc,42750.0,Some-college,10.0,Widowed,Transport-moving,Own-child,White,Male,0.0,0.0,55.0,Yugoslavia,1.0
36830,19.0,Self-emp-not-inc,223648.0,Some-college,9.0,Widowed,Transport-moving,Own-child,White,Male,4101.0,0.0,48.0,Yugoslavia,1.0
37143,45.0,Without-pay,106110.0,Some-college,10.0,Widowed,Transport-moving,Wife,White,Male,0.0,0.0,99.0,Yugoslavia,1.0
21804,21.0,Self-emp-not-inc,292264.0,Some-college,9.0,Widowed,Transport-moving,Own-child,White,Male,0.0,0.0,35.0,Yugoslavia,1.0
35607,53.0,Self-emp-not-inc,274276.0,Some-college,9.0,Married-spouse-absent,Machine-op-inspct,Own-child,White,Male,0.0,0.0,40.0,Yugoslavia,1.0
12961,41.0,Self-emp-not-inc,694105.0,Some-college,9.0,Widowed,Transport-moving,Wife,White,Male,0.0,0.0,40.0,Yugoslavia,1.0
17505,20.0,Self-emp-not-inc,118462.0,Some-college,9.0,Widowed,Transport-moving,Wife,White,Male,0.0,0.0,43.0,Yugoslavia,1.0
34365,58.0,Self-emp-inc,292379.0,Some-college,13.0,Widowed,Transport-moving,Not-in-family,White,Male,0.0,0.0,40.0,Yugoslavia,1.0
12270,53.0,Self-emp-not-inc,146325.0,Some-college,9.0,Married-spouse-absent,Transport-moving,Own-child,White,Male,0.0,0.0,40.0,Yugoslavia,1.0
31130,65.0,Self-emp-not-inc,209831.0,Some-college,11.0,Widowed,Machine-op-inspct,Wife,White,Male,0.0,0.0,40.0,Yugoslavia,1.0
2079,17.0,Self-emp-not-inc,408012.0,Some-college,8.0,Widowed,Transport-moving,Wife,White,Male,0.0,0.0,15.0,Yugoslavia,1.0
24451,29.0,Self-emp-not-inc,178244.0,Some-college,9.0,Widowed,Transport-moving,Not-in-family,White,Male,0.0,0.0,40.0,Yugoslavia,1.0
11797,46.0,Self-emp-not-inc,107737.0,Some-college,10.0,Widowed,Transport-moving,Not-in-family,White,Male,0.0,0.0,40.0,Yugoslavia,1.0
12075,30.0,Self-emp-not-inc,113433.0,Some-college,10.0,Widowed,Transport-moving,Wife,White,Male,0.0,0.0,40.0,Yugoslavia,1.0
24853,39.0,Self-emp-not-inc,103710.0,Some-college,9.0,Widowed,Transport-moving,Wife,White,Male,0.0,0.0,60.0,Yugoslavia,1.0
18568,51.0,State-gov,304955.0,Some-college,14.0,Widowed,Transport-moving,Not-in-family,White,Male,0.0,0.0,50.0,Yugoslavia,0.0
19060,20.0,Self-emp-not-inc,246250.0,Some-college,10.0,Widowed,Transport-moving,Own-child,White,Male,0.0,0.0,40.0,Yugoslavia,1.0
2392,40.0,Self-emp-not-inc,240698.0,Some-college,13.0,Widowed,Transport-moving,Not-in-family,White,Male,0.0,0.0,50.0,Yugoslavia,0.0
27176,41.0,Private,192589.0,Some-college,13.0,Widowed,Machine-op-inspct,Not-in-family,White,Male,0.0,0.0,40.0,Yugoslavia,1.0
2523,21.0,State-gov,225442.0,Some-college,9.0,Widowed,Transport-moving,Wife,White,Male,0.0,0.0,40.0,Yugoslavia,1.0
14963,28.0,Self-emp-not-inc,179008.0,Some-college,9.0,Widowed,Transport-moving,Not-in-family,White,Male,0.0,0.0,48.0,Yugoslavia,1.0
29296,24.0,Self-emp-not-inc,188505.0,Some-college,13.0,Never-married,Transport-moving,Wife,White,Male,0.0,0.0,40.0,Yugoslavia,0.0
7477,36.0,Self-emp-not-inc,162029.0,Some-college,9.0,Widowed,Machine-op-inspct,Own-child,White,Male,3325.0,0.0,40.0,Yugoslavia,1.0
43730,19.0,Self-emp-not-inc,100009.0,Some-college,9.0,Widowed,Transport-moving,Own-child,White,Male,0.0,0.0,40.0,Yugoslavia,1.0
19576,34.0,Self-emp-inc,303867.0,Some-college,5.0,Widowed,Transport-moving,Wife,White,Male,0.0,0.0,40.0,Yugoslavia,1.0
39503,56.0,Self-emp-not-inc,235826.0,Some-college,9.0,Widowed,Transport-moving,Not-in-family,White,Male,5013.0,0.0,40.0,Yugoslavia,1.0
36724,24.0,Self-emp-not-inc,291979.0,Some-college,9.0,Widowed,Transport-moving,Own-child,White,Male,0.0,0.0,40.0,Yugoslavia,1.0
32988,25.0,Without-pay,72338.00000000001,Some-college,9.0,Widowed,Transport-moving,Wife,White,Male,0.0,0.0,40.0,Yugoslavia,1.0
33790,40.0,Self-emp-not-inc,178417.0,Some-college,9.0,Widowed,Transport-moving,Not-in-family,White,Male,0.0,0.0,35.0,Yugoslavia,0.0
30203,29.0,Self-emp-not-inc,131310.0,Some-college,12.0,Widowed,Transport-moving,Wife,White,Male,0.0,0.0,40.0,Yugoslavia,1.0
9051,23.0,Self-emp-not-inc,182342.0,Some-college,10.0,Widowed,Transport-moving,Wife,White,Male,0.0,0.0,40.0,Yugoslavia,1.0
1502,25.0,Self-emp-not-inc,306908.0,Some-college,9.0,Widowed,Transport-moving,Not-in-family,White,Male,0.0,0.0,40.0,Yugoslavia,1.0
35790,49.0,Self-emp-not-inc,240869.0,Some-college,4.000000000000001,Widowed,Transport-moving,Wife,White,Male,0.0,0.0,35.0,Yugoslavia,1.0
1223,33.0,Self-emp-not-inc,392812.0,Some-college,14.0,Widowed,Transport-moving,Not-in-family,White,Male,0.0,1977.0,50.0,Yugoslavia,0.0
5903,35.0,Self-emp-not-inc,350103.0,Some-college,13.0,Widowed,Machine-op-inspct,Not-in-family,White,Male,0.0,0.0,40.0,Yugoslavia,1.0
32907,53.0,Self-emp-inc,608184.0,Some-college,9.0,Widowed,Transport-moving,Not-in-family,White,Male,0.0,0.0,40.0,Yugoslavia,0.0
11231,57.0,Without-pay,105824.0,Prof-school,7.0,Widowed,Transport-moving,Not-in-family,White,Male,0.0,0.0,99.0,Yugoslavia,1.0
15750,46.0,Without-pay,193047.0,Some-college,13.0,Widowed,Transport-moving,Not-in-family,White,Male,0.0,0.0,37.0,Yugoslavia,1.0
30133,34.0,Self-emp-not-inc,103408.0,Some-college,10.0,Married-spouse-absent,Transport-moving,Own-child,White,Male,0.0,0.0,40.0,Yugoslavia,0.0
2155,27.0,Self-emp-not-inc,240172.0,Some-college,10.0,Widowed,Transport-moving,Own-child,White,Male,0.0,0.0,40.0,Yugoslavia,1.0
37476,47.0,Self-emp-not-inc,105273.0,Some-college,13.0,Widowed,Transport-moving,Wife,White,Male,6497.0,0.0,40.0,Yugoslavia,1.0
30327,38.0,Without-pay,312528.0,Some-college,13.0,Widowed,Transport-moving,Not-in-family,White,Male,0.0,0.0,37.0,Yugoslavia,1.0
7260,25.0,Self-emp-not-inc,269004.0,Some-college,11.0,Widowed,Transport-moving,Wife,White,Male,0.0,0.0,40.0,Yugoslavia,1.0
44629,32.0,Self-emp-not-inc,173998.0,Some-college,10.0,Widowed,Machine-op-inspct,Own-child,White,Male,0.0,0.0,60.0,Yugoslavia,1.0
41019,21.0,Self-emp-not-inc,214387.0,Some-college,10.0,Widowed,Transport-moving,Wife,White,Male,0.0,0.0,64.0,Yugoslavia,1.0
18683,39.0,Self-emp-not-inc,117381.0,Some-college,9.0,Widowed,Transport-moving,Own-child,White,Male,0.0,0.0,62.0,Yugoslavia,1.0
27745,59.0,Self-emp-not-inc,193568.0,Some-college,9.0,Married-spouse-absent,Transport-moving,Wife,White,Male,0.0,0.0,40.0,Yugoslavia,1.0
31815,65.0,Self-emp-not-inc,255386.0,Some-college,9.0,Widowed,Transport-moving,Wife,White,Male,0.0,0.0,40.0,Thailand,1.0
33780,25.0,Self-emp-not-inc,253267.0,Some-college,10.0,Widowed,Machine-op-inspct,Not-in-family,White,Male,0.0,1902.0,36.0,Yugoslavia,0.0
1804,20.0,Self-emp-not-inc,139715.0,Some-college,9.0,Widowed,Transport-moving,Wife,White,Male,0.0,0.0,40.0,Yugoslavia,1.0
8978,28.0,Self-emp-not-inc,109857.0,Some-college,11.0,Married-spouse-absent,Transport-moving,Wife,White,Male,0.0,0.0,40.0,Yugoslavia,1.0
41575,40.0,Self-emp-not-inc,121874.0,Some-college,12.0,Widowed,Transport-moving,Not-in-family,White,Male,7688.0,0.0,50.0,Yugoslavia,0.0
27445,32.0,State-gov,195447.0,Some-college,13.0,Widowed,Transport-moving,Not-in-family,White,Male,0.0,0.0,45.0,Yugoslavia,1.0
14215,58.0,State-gov,274363.0,Some-college,10.0,Widowed,Transport-moving,Not-in-family,White,Male,0.0,1977.0,50.0,Yugoslavia,0.0
37581,54.0,Self-emp-not-inc,217718.0,Some-college,3.0,Widowed,Transport-moving,Wife,White,Male,0.0,0.0,30.0,Yugoslavia,1.0
32258,41.0,Self-emp-not-inc,297186.0,Some-college,9.0,Widowed,Transport-moving,Wife,White,Male,0.0,0.0,40.0,Yugoslavia,1.0
16497,45.0,Self-emp-not-inc,149640.0,Some-college,10.0,Widowed,Transport-moving,Not-in-family,White,Male,0.0,0.0,40.0,Yugoslavia,1.0
13384,33.0,Self-emp-not-inc,169104.0,Some-college,9.0,Widowed,Transport-moving,Not-in-family,White,Male,0.0,0.0,40.0,Yugoslavia,1.0
21552,56.0,Self-emp-not-inc,444089.0,Prof-school,7.0,Married-spouse-absent,Transport-moving,Own-child,White,Male,0.0,0.0,40.0,Yugoslavia,1.0
38994,55.0,Without-pay,185195.0,Some-college,13.0,Widowed,Transport-moving,Not-in-family,White,Male,0.0,0.0,40.0,Yugoslavia,0.0
6031,46.0,Self-emp-not-inc,120080.0,Some-college,13.0,Widowed,Machine-op-inspct,Wife,White,Male,0.0,0.0,40.0,Yugoslavia,0.0
25284,58.0,Self-emp-inc,368797.0,Some-college,14.0,Widowed,Transport-moving,Wife,White,Male,0.0,0.0,35.0,Yugoslavia,0.0
6729,66.0,Without-pay,51415.0,Some-college,11.0,Widowed,Transport-moving,Not-in-family,White,Male,4931.0,0.0,98.0,Yugoslavia,1.0
31672,35.0,Self-emp-not-inc,36989.0,Some-college,9.0,Married-spouse-absent,Transport-moving,Wife,White,Male,0.0,0.0,40.0,Yugoslavia,0.0
19530,29.0,Self-emp-not-inc,206351.0,Doctorate,6.0,Widowed,Transport-moving,Not-in-family,White,Male,5013.0,0.0,40.0,Yugoslavia,0.0
6142,42.0,Self-emp-not-inc,416506.0,Some-college,12.0,Widowed,Transport-moving,Own-child,White,Male,14084.0,0.0,36.0,Yugoslavia,0.0
5692,30.0,Self-emp-not-inc,201122.0,Some-college,13.0,Widowed,Transport-moving,Not-in-family,White,Male,0.0,0.0,40.0,Yugoslavia,0.0
26109,31.0,Self-emp-not-inc,142038.0,Some-college,9.0,Widowed,Transport-moving,Wife,White,Male,0.0,0.0,45.0,Yugoslavia,1.0
26291,45.0,Self-emp-not-inc,240356.0,Some-college,10.0,Married-spouse-absent,Transport-moving,Own-child,White,Male,0.0,0.0,55.0,Yugoslavia,1.0
12443,33.0,Self-emp-inc,557359.0,Some-college,9.0,Widowed,Transport-moving,Not-in-family,White,Male,0.0,0.0,40.0,Yugoslavia,1.0
27410,33.0,Self-emp-not-inc,117779.0,Some-college,9.0,Widowed,Transport-moving,Wife,White,Male,0.0,0.0,46.0,Yugoslavia,0.0
206,39.0,Self-emp-not-inc,282951.0,Some-college,9.0,Widowed,Transport-moving,Wife,White,Male,0.0,0.0,40.0,Yugoslavia,1.0
25411,73.0,Self-emp-not-inc,139978.0,Prof-school,7.0,Widowed,Transport-moving,Not-in-family,White,Male,0.0,0.0,40.0,Yugoslavia,1.0
42054,41.0,State-gov,112262.0,Some-college,9.0,Widowed,Transport-moving,Not-in-family,White,Male,0.0,0.0,50.0,Yugoslavia,1.0
24643,42.0,Self-emp-not-inc,204235.0,Some-college,10.0,Widowed,Transport-moving,Not-in-family,White,Male,0.0,0.0,40.0,Yugoslavia,0.0
26548,26.0,State-gov,246025.0,Some-college,9.0,Widowed,Transport-moving,Wife,White,Male,0.0,0.0,20.0,Yugoslavia,0.0
2604,19.0,Self-emp-not-inc,165977.0,Some-college,10.0,Widowed,Transport-moving,Wife,White,Male,0.0,0.0,25.0,Yugoslavia,1.0
9984,36.0,Self-emp-inc,220237.0,Some-college,13.0,Widowed,Transport-moving,Not-in-family,White,Male,0.0,1977.0,40.0,Yugoslavia,0.0
18015,59.0,Self-emp-not-inc,160631.0,Some-college,13.0,Widowed,Transport-moving,Not-in-family,White,Male,0.0,0.0,60.0,Yugoslavia,0.0
30748,18.0,Self-emp-not-inc,220836.0,Prof-school,7.0,Widowed,Transport-moving,Own-child,White,Male,0.0,0.0,20.0,Yugoslavia,1.0
40986,37.0,Without-pay,183735.0,Some-college,9.0,Widowed,Transport-moving,Not-in-family,White,Male,3137.0,0.0,30.0,Yugoslavia,1.0
3539,24.0,Self-emp-not-inc,232328.0,Some-college,5.0,Married-spouse-absent,Transport-moving,Wife,White,Male,0.0,0.0,35.0,Yugoslavia,1.0
27245,21.0,Self-emp-not-inc,260254.0,Some-college,9.0,Widowed,Transport-moving,Own-child,White,Male,0.0,0.0,40.0,Yugoslavia,1.0
31438,36.0,Without-pay,437890.0,Some-college,9.0,Widowed,Transport-moving,Wife,White,Male,0.0,0.0,90.0,Yugoslavia,1.0
21655,52.0,Self-emp-not-inc,99736.0,Some-college,14.0,Married-spouse-absent,Transport-moving,Wife,White,Male,15020.0,0.0,50.0,Yugoslavia,0.0
25530,26.0,Self-emp-not-inc,259505.0,Some-college,10.0,Widowed,Transport-moving,Wife,White,Male,0.0,0.0,40.0,Yugoslavia,1.0
959,24.0,Self-emp-inc,134181.0,Some-college,14.0,Widowed,Transport-moving,Wife,White,Male,0.0,0.0,40.0,Yugoslavia,1.0
5702,36.0,Without-pay,184435.0,Prof-school,7.0,Widowed,Transport-moving,Own-child,White,Male,0.0,0.0,40.0,Yugoslavia,1.0
15924,33.0,Self-emp-not-inc,143653.0,Some-college,9.0,Widowed,Transport-moving,Not-in-family,White,Male,0.0,0.0,30.0,Yugoslavia,1.0
16690,49.0,Self-emp-not-inc,169818.0,Some-college,9.0,Widowed,Transport-moving,Wife,White,Male,0.0,0.0,40.0,Yugoslavia,0.0
17390,38.0,Self-emp-not-inc,264627.0,Some-college,10.0,Married-spouse-absent,Machine-op-inspct,Wife,White,Male,0.0,0.0,40.0,Yugoslavia,1.0
41528,34.0,Self-emp-not-inc,165737.0,Some-college,14.0,Widowed,Transport-moving,Not-in-family,White,Male,0.0,0.0,43.0,Yugoslavia,0.0
30322,35.0,Self-emp-not-inc,172186.0,Some-college,10.0,Widowed,Transport-moving,Wife,White,Male,0.0,0.0,40.0,Yugoslavia,1.0
41173,47.0,Self-emp-not-inc,97883.0,Some-college,13.0,Widowed,Transport-moving,Wife,White,Male,25236.0,0.0,35.0,Yugoslavia,0.0
36659,37.0,Self-emp-not-inc,292855.0,Some-college,11.0,Widowed,Transport-moving,Wife,White,Male,0.0,1887.0,35.0,Yugoslavia,0.0
2772,25.0,Self-emp-not-inc,52921.0,Some-college,12.0,Widowed,Transport-moving,Not-in-family,White,Male,0.0,0.0,45.0,Yugoslavia,1.0
36779,45.0,Without-pay,199326.0,Some-college,14.0,Widowed,Transport-moving,Not-in-family,White,Male,0.0,0.0,45.0,Yugoslavia,0.0
6801,26.0,Self-emp-not-inc,264055.0,Some-college,10.0,Widowed,Transport-moving,Wife,White,Male,0.0,0.0,55.0,Yugoslavia,1.0
17392,34.0,Self-emp-not-inc,279015.0,Some-college,10.0,Widowed,Transport-moving,Own-child,White,Male,0.0,0.0,65.0,Yugoslavia,1.0
25623,61.0,Private,160155.0,Some-college,10.0,Widowed,Transport-moving,Not-in-family,White,Male,0.0,0.0,40.0,Yugoslavia,0.0
18656,47.0,Self-emp-not-inc,76612.00000000001,Some-college,9.0,Widowed,Transport-moving,Not-in-family,White,Male,0.0,0.0,50.0,Yugoslavia,1.0
22390,54.0,Self-emp-not-inc,123011.0,Some-college,10.0,Widowed,Transport-moving,Not-in-family,White,Male,0.0,0.0,45.0,Yugoslavia,0.0
32853,64.0,Self-emp-not-inc,133144.0,Some-college,9.0,Widowed,Transport-moving,Not-in-family,White,Male,0.0,0.0,16.000000000000004,Yugoslavia,1.0
16763,23.0,Self-emp-not-inc,156807.0,Some-college,5.0,Widowed,Transport-moving,Wife,White,Male,0.0,0.0,36.0,Yugoslavia,1.0
13318,43.0,Self-emp-not-inc,88787.0,Some-college,10.0,Widowed,Transport-moving,Not-in-family,White,Male,0.0,0.0,45.0,Yugoslavia,0.0
10289,34.0,State-gov,233727.0,Some-college,13.0,Widowed,Transport-moving,Not-in-family,White,Male,0.0,0.0,50.0,Yugoslavia,0.0
31103,53.0,Self-emp-not-inc,174020.0,Some-college,14.0,Married-spouse-absent,Transport-moving,Wife,White,Male,0.0,1876.0,38.0,Yugoslavia,1.0
23759,26.0,Without-pay,318644.0,Some-college,15.0,Widowed,Transport-moving,Wife,White,Male,0.0,0.0,20.0,Yugoslavia,1.0
8110,53.0,Self-emp-inc,99682.0,Some-college,14.0,Married-spouse-absent,Transport-moving,Own-child,White,Male,2174.0,0.0,40.0,Yugoslavia,1.0
32726,53.0,Self-emp-not-inc,132304.0,Some-college,9.0,Married-spouse-absent,Transport-moving,Own-child,White,Male,0.0,0.0,40.0,Yugoslavia,1.0
2340,38.0,Self-emp-not-inc,149771.0,Some-college,9.0,Married-spouse-absent,Transport-moving,Own-child,White,Male,3325.0,0.0,40.0,Yugoslavia,1.0
29332,26.0,Self-emp-not-inc,165510.0,Some-college,9.0,Married-spouse-absent,Transport-moving,Wife,White,Male,0.0,0.0,40.0,Yugoslavia,1.0
9509,37.0,Self-emp-not-inc,342642.0,Some-college,10.0,Widowed,Transport-moving,Not-in-family,White,Male,0.0,0.0,40.0,Yugoslavia,0.0
41343,62.0,Self-emp-inc,206063.0,Some-college,10.0,Married-spouse-absent,Transport-moving,Own-child,White,Male,0.0,0.0,45.0,Yugoslavia,1.0
31759,60.0,Without-pay,282066.0,Some-college,13.0,Widowed,Transport-moving,Not-in-family,White,Male,0.0,1977.0,45.0,Yugoslavia,0.0
12402,31.0,Self-emp-not-inc,463601.0,Some-college,9.0,Widowed,Transport-moving,Wife,White,Male,0.0,0.0,40.0,Yugoslavia,1.0
12845,19.0,Self-emp-not-inc,71691.0,Prof-school,7.0,Widowed,Transport-moving,Wife,White,Male,0.0,0.0,18.0,Yugoslavia,1.0
39715,18.0,State-gov,147612.0,Some-college,9.0,Widowed,Transport-moving,Wife,White,Male,0.0,0.0,8.0,Yugoslavia,1.0
