index,frequency,angle,chord_length,velocity,thickness,sound_pressure_level
1403,1600,8.9,0.1016,39.6,0.0124596,123.82
1404,2000,8.9,0.1016,39.6,0.0124596,119.04
1406,3150,8.9,0.1016,39.6,0.0124596,119.35
1407,4000,8.9,0.1016,39.6,0.0124596,116.22
1409,330000,8.9,0.1016,39.6,0.0124596,113.11
1411,250,12.3,0.1016,71.3,0.0337792,131.568
1414,500,12.3,0.1016,71.3,0.0337792,140.158
1415,630,12.3,0.1016,71.3,0.0337792,135.368
1416,800,12.3,0.1016,71.3,0.0337792,127.318
1417,1000,12.3,0.1016,71.3,0.0337792,127.928
1418,1250,12.3,0.1016,71.3,0.0337792,126.648
1419,1600,12.3,0.1016,71.3,0.0337792,124.748
1420,2000,12.3,0.1016,71.3,0.0337792,122.218
1421,2500,12.3,0.1016,71.3,0.0337792,121.318
1423,4000,12.3,0.1016,71.3,0.0337792,118.018
1424,5000,12.3,0.1016,71.3,0.0337792,116.108
1425,6300,12.3,0.1016,71.3,0.0337792,113.958
1428,315,12.3,0.1016,55.5,0.0368233,135.674
1429,400,12.3,0.1016,55.5,0.0368233,136.414
1430,500,12.3,0.1016,55.5,0.0368233,133.774
1431,630,12.3,0.1016,55.5,0.0368233,124.244
1432,880000,12.3,0.1016,55.5,0.0368233,125.114
1434,1250,12.3,0.1016,55.5,0.0368233,124.214
1435,1600,12.3,0.1016,55.5,0.0368233,121.824
1436,2000,12.3,0.1016,55.5,0.0368233,118.564
1437,2500,12.3,0.1016,55.5,0.0368233,117.054
1438,3150,12.3,0.1016,55.5,0.0368233,116.914
1439,4000,11..33,0.1016,55.5,0.0368233,114.404
1440,5000,12.3,0.1016,55.5,0.0368233,112.014
1441,6300,1122..33,0.1016,55.5,0.0368233,110.124
1443,250,..,0.1016,39.6,0.0408268,129.675
1444,315,12.3,0.1016,39.6,0.0408268,129.415
1447,33..,12.3,0.1016,39.6,0.0408268,121.315
1448,800,12.3,0.1016,39.6,0.0408268,122.315
1451,1600,12.3,0.1016,39.6,0.0408268,117.875
1454,3150,12.3,0.1016,39.6,0.0408268,113.055
1455,4000,12.3,0.1016,39.6,0.0408268,110.905
1457,6300,12.3,0.1016,39.6,0.0408268,107.985
1458,200,12.3,0.1016,31.7,0.0418756,124.987
1459,250,12.3,0.1016,31.7,0.0418756,125.857
1461,400,12.3,0.1016,31.7,0.0418756,123.207
1463,630,12.3,0.1016,31.7,0.0418756,119.287
1465,1000,12.3,0.1016,31.7,0.0418756,119.777
1466,1250,11,0.1016,31.7,0.0418756,118.767
1467,1600,12.3,0.1016,31.7,0.0418756,114.477
1468,2000,1133,0.1016,31.7,0.0418756,110.447
1470,3150,12.3,0.1016,31.7,0.0418756,110.307
1474,200,15.6,0.1016,71.3,0.0437259,130.898
1476,33115500,15.6,0.1016,71.3,0.0437259,133.808
1477,400,15.6,0.1016,71.3,0.0437259,134.058
1479,630,15.6,0.1016,71.3,0.0437259,122.288
1480,800,15.6,0.1016,71.3,0.0437259,124.188
1481,1000,15.6,0.1016,71.3,0.0437259,124.438
1482,1250,15.6,0.1016,71.3,0.0437259,123.178
1483,1600,15.6,0.1016,71.3,0.0437259,121.528
1484,2000,22,0.1016,71.3,0.0437259,119.888
1486,331155..,15.6,0.1016,71.3,0.0437259,116.468
1487,4000,15.6,0.1016,71.3,0.0437259,113.298
1488,200,15.6,0.1016,39.6,0.0528487,123.514
1490,315,15.6,0.1016,39.6,0.0528487,122.754
1491,400,15.6,0.1016,39.6,0.0528487,120.484
1492,500,15.6,0.1016,39.6,0.0528487,115.304
1494,800,15.6,0.1016,39.6,0.0528487,118.964
1495,1000,15.6,0.1016,39.6,0.0528487,119.224
1496,5500..00,15.6,0.1016,39.6,0.0528487,118.214
1497,1600,15.6,0.1016,39.6,0.0528487,114.554
1498,2000,15.6,0.1016,39.6,0.0528487,110.894
1499,2500,15.6,0.1016,39.6,0.0528487,110.264
1500,3150,15.6,0.1016,39.6,0.0528487,109.254
1501,0000..00,15.6,0.1016,39.6,0.0528487,106.604
1503,6300,15.6,0.1016,39.6,0.0528487,104.204
